Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,FPS,Peak Memory,Peak Memory Accelerator,Accuracy,Weights Memory,Total kernel run time,Total Overhead
mnasnet1_0,Distillation,10519.46,2.38,2.38,12.82,12.82,12.332531468531467,78.003120124805,0.14,3.94,81.54,4.109734535217285,9166.300000000001,8817.759999999998
resnet18,Base,9472.23,1.13,1.13,11.32,11.32,12.117874125874124,88.33922261484099,0.14,10.97,94.69,10.106151580810547,8093.8,8664.279999999999
resnet18,Pruning,9674.58,1.01,1.01,11.63,11.63,12.52088111888112,85.98452278589853,0.14,9.62,64.62,9.336134910583496,8315.45,8952.43
resnet18,Distillation,9585.12,1.14,1.14,11.46,11.46,12.26576223776224,87.26003490401395,0.14,10.97,85.87,9.941035270690918,8193.900000000001,8770.020000000002
mobilenet_v2,Base,9799.5,1.68,1.68,11.78,11.78,12.025594405594406,84.88964346349746,0.14,2.84,64.9,3.401988983154297,8422.699999999999,8598.300000000001
mobilenet_v2,Pruning,9875.95,1.61,1.61,11.89,11.89,12.202517482517484,84.10428931875525,0.14,2.58,68.95,3.3319292068481445,8501.35,8724.800000000001
mobilenet_v2,Distillation,10376.42,1.68,1.68,12.57,12.57,12.832475524475525,79.55449482895783,0.14,2.84,64.34,3.2358808517456055,8987.550000000001,9175.220000000001
efficientnet_b0,Base,28665.04,27.68,27.68,38.13,38.13,12.410965034965038,26.226068712300023,0.44,4.36,63.36,6.106398582458496,27262.95,8873.840000000002
efficientnet_b0,Pruning,27023.96,24.96,24.96,35.84,35.84,12.83574825174825,27.90178571428571,0.54,3.67,59.02,5.588894844055176,25625.600000000002,9177.559999999998
efficientnet_b0,Distillation,28487.35,27.13,27.13,37.87,37.87,12.712447552447554,26.40612622128334,0.21,4.48,63.36,5.856590270996094,27077.05,9089.400000000001
mnasnet1_0,Base,10423.82,2.38,2.38,12.64,12.64,12.19876923076923,79.1139240506329,0.14,3.94,87.41,4.1704301834106445,9037.6,8722.119999999999
mnasnet1_0,Pruning,10412.5,2.09,2.09,12.62,12.62,12.472937062937064,79.2393026941363,0.14,3.66,77.76,3.8245849609375,9023.3,8918.15
mnasnet1_0,Distillation,10623.2,2.38,2.38,12.93,12.93,12.477622377622378,77.33952049497293,0.14,3.94,81.54,4.109734535217285,9244.949999999999,8921.5
resnet18,Base,9455.32,1.12,1.12,11.29,11.29,12.104223776223776,88.57395925597875,0.14,10.97,94.69,10.106151580810547,8072.349999999999,8654.52
resnet18,Pruning,9548.15,1.01,1.01,11.45,11.45,12.344055944055944,87.33624454148472,0.14,9.62,64.62,9.336134910583496,8186.749999999999,8826.0
resnet18,Distillation,9862.53,1.15,1.15,11.93,11.93,12.643748251748251,83.82229673093043,0.14,10.97,85.87,9.941035270690918,8529.949999999999,9040.279999999999
mobilenet_v2,Base,9939.28,1.68,1.68,11.97,11.97,12.22109090909091,83.5421888053467,0.14,2.84,64.9,3.401988983154297,8558.550000000001,8738.08
mobilenet_v2,Pruning,9989.14,1.61,1.61,12.03,12.03,12.360825174825177,83.1255195344971,0.14,2.58,68.95,3.3319292068481445,8601.449999999999,8837.990000000002
mobilenet_v2,Distillation,10419.72,1.68,1.68,12.64,12.64,12.893034965034964,79.1139240506329,0.14,2.84,64.34,3.2358808517456055,9037.6,9218.519999999999
efficientnet_b0,Base,28919.02,27.68,27.68,38.47,38.47,12.76618181818182,25.994281258123213,0.44,4.36,63.36,6.106398582458496,27506.05,9127.820000000002
efficientnet_b0,Pruning,27027.82,24.96,24.96,35.78,35.78,12.841146853146851,27.94857462269424,0.54,3.67,59.02,5.588894844055176,25582.7,9181.419999999998
efficientnet_b0,Distillation,28636.85,27.12,27.12,38.13,38.13,12.931538461538455,26.226068712300023,0.21,4.48,63.36,5.856590270996094,27262.95,9246.049999999996
mnasnet1_0,Base,10253.5,2.38,2.38,12.43,12.43,11.96055944055944,80.45052292839904,0.14,3.94,87.41,4.1704301834106445,8887.449999999999,8551.8
mnasnet1_0,Pruning,10385.27,2.09,2.09,12.6,12.6,12.434853146853149,79.36507936507937,0.14,3.66,77.76,3.8245849609375,9009.0,8890.920000000002
mnasnet1_0,Distillation,10534.74,2.38,2.38,12.82,12.82,12.353902097902097,78.003120124805,0.14,3.94,81.54,4.109734535217285,9166.300000000001,8833.039999999999
resnet18,Base,9339.95,1.12,1.12,11.15,11.15,11.942867132867132,89.68609865470852,0.14,10.97,94.69,10.106151580810547,7972.25,8539.15
resnet18,Pruning,9308.68,1.01,1.01,11.11,11.11,12.009132867132868,90.00900090009002,0.14,9.62,64.62,9.336134910583496,7943.65,8586.53
resnet18,Distillation,9494.24,1.15,1.15,11.38,11.38,12.12865734265734,87.87346221441125,0.14,10.97,85.87,9.941035270690918,8136.700000000001,8671.989999999998
mobilenet_v2,Base,10048.36,1.68,1.68,12.1,12.1,12.373650349650353,82.64462809917356,0.14,2.84,64.9,3.401988983154297,8651.5,8847.160000000002
mobilenet_v2,Pruning,9956.25,1.61,1.61,12.01,12.01,12.314825174825176,83.26394671107411,0.14,2.58,68.95,3.3319292068481445,8587.15,8805.1
mobilenet_v2,Distillation,10338.72,1.68,1.68,12.56,12.56,12.77974825174825,79.61783439490445,0.14,2.84,64.34,3.2358808517456055,8980.4,9137.519999999999
efficientnet_b0,Base,28827.35,27.68,27.68,38.34,38.34,12.637972027972026,26.08242044861763,0.44,4.36,63.36,6.106398582458496,27413.100000000002,9036.149999999998
efficientnet_b0,Pruning,27057.43,24.96,24.96,35.89,35.89,12.88255944055944,27.862914460852604,0.54,3.67,59.02,5.588894844055176,25661.350000000002,9211.029999999999
efficientnet_b0,Distillation,28539.43,27.13,27.13,37.96,37.96,12.785286713286713,26.343519494204426,0.21,4.48,63.36,5.856590270996094,27141.4,9141.48
mnasnet1_0,Base,10515.03,2.38,2.38,12.75,12.75,12.326335664335666,78.43137254901961,0.14,3.94,87.41,4.1704301834106445,9116.25,8813.330000000002
mnasnet1_0,Pruning,10467.07,2.09,2.09,12.71,12.71,12.549258741258742,78.67820613690007,0.14,3.66,77.76,3.8245849609375,9087.650000000001,8972.72
mnasnet1_0,Distillation,10669.73,2.38,2.38,12.98,12.98,12.5426993006993,77.04160246533128,0.14,3.94,81.54,4.109734535217285,9280.7,8968.03
resnet18,Base,9239.82,1.12,1.12,11.01,11.01,11.802825174825172,90.82652134423252,0.14,10.97,94.69,10.106151580810547,7872.15,8439.019999999997
resnet18,Pruning,9453.49,1.01,1.01,11.31,11.31,12.211664335664336,88.41732979664013,0.14,9.62,64.62,9.336134910583496,8086.650000000001,8731.34
resnet18,Distillation,9673.25,1.15,1.15,11.61,11.61,12.37902097902098,86.13264427217916,0.14,10.97,85.87,9.941035270690918,8301.15,8851.000000000002
mobilenet_v2,Base,10033.91,1.68,1.68,12.1,12.1,12.35344055944056,82.64462809917356,0.14,2.84,64.9,3.401988983154297,8651.5,8832.710000000001
mobilenet_v2,Pruning,9978.74,1.61,1.61,12.01,12.01,12.34627972027972,83.26394671107411,0.14,2.58,68.95,3.3319292068481445,8587.15,8827.59
mobilenet_v2,Distillation,10271.9,1.68,1.68,12.45,12.45,12.686293706293704,80.32128514056225,0.14,2.84,64.34,3.2358808517456055,8901.75,9070.699999999999
efficientnet_b0,Base,28754.4,27.68,27.68,38.25,38.25,12.535944055944055,26.1437908496732,0.44,4.36,63.36,6.106398582458496,27348.75,8963.199999999999
efficientnet_b0,Pruning,27054.34,24.96,24.96,35.88,35.88,12.87823776223776,27.870680044593087,0.54,3.67,59.02,5.588894844055176,25654.2,9207.939999999999
efficientnet_b0,Distillation,28651.74,27.13,27.13,38.14,38.14,12.94236363636364,26.219192448872576,0.21,4.48,63.36,5.856590270996094,27270.100000000002,9253.790000000003
mnasnet1_0,Base,10274.98,2.38,2.38,12.45,12.45,11.9906013986014,80.32128514056225,0.14,3.94,87.41,4.1704301834106445,8901.75,8573.28
mnasnet1_0,Pruning,10456.02,2.09,2.09,12.7,12.7,12.533804195804196,78.74015748031496,0.14,3.66,77.76,3.8245849609375,9080.5,8961.67
mnasnet1_0,Distillation,10566.67,2.38,2.38,12.84,12.84,12.398559440559442,77.88161993769471,0.14,3.94,81.54,4.109734535217285,9180.6,8864.970000000001
resnet18,Base,9469.75,1.12,1.12,11.3,11.3,12.124405594405594,88.49557522123894,0.14,10.97,94.69,10.106151580810547,8079.500000000001,8668.95
resnet18,Pruning,9490.13,1.01,1.01,11.38,11.38,12.26290909090909,87.87346221441125,0.14,9.62,64.62,9.336134910583496,8136.700000000001,8767.98
resnet18,Distillation,9685.76,1.15,1.15,11.62,11.62,12.396517482517485,86.05851979345955,0.14,10.97,85.87,9.941035270690918,8308.3,8863.510000000002
mobilenet_v2,Base,9794.65,1.68,1.68,11.76,11.76,12.018811188811188,85.03401360544218,0.14,2.84,64.9,3.401988983154297,8408.4,8593.449999999999
mobilenet_v2,Pruning,10212.51,1.61,1.61,12.36,12.36,12.67323076923077,80.90614886731392,0.14,2.58,68.95,3.3319292068481445,8837.4,9061.36
mobilenet_v2,Distillation,10013.4,1.68,1.68,12.08,12.08,12.324755244755243,82.78145695364239,0.14,2.84,64.34,3.2358808517456055,8637.2,8812.199999999999
efficientnet_b0,Base,28564.47,27.68,27.68,38.01,38.01,12.270307692307696,26.30886608787161,0.44,4.36,63.36,6.106398582458496,27177.149999999998,8773.270000000002
efficientnet_b0,Pruning,27056.98,24.96,24.96,35.89,35.89,12.881930069930071,27.862914460852604,0.54,3.67,59.02,5.588894844055176,25661.350000000002,9210.580000000002
efficientnet_b0,Distillation,28430.14,27.13,27.13,37.82,37.82,12.632433566433566,26.441036488630356,0.21,4.48,63.36,5.856590270996094,27041.3,9032.189999999999
mnasnet1_0,Base,10415.32,2.38,2.38,12.62,12.62,12.186881118881118,79.2393026941363,0.14,3.94,87.41,4.1704301834106445,9023.3,8713.619999999999
mnasnet1_0,Pruning,10691.33,2.09,2.09,13.06,13.06,12.86290909090909,76.5696784073507,0.14,3.66,77.76,3.8245849609375,9337.9,9196.98
mnasnet1_0,Distillation,10596.24,2.38,2.38,12.92,12.92,12.439916083916083,77.39938080495357,0.14,3.94,81.54,4.109734535217285,9237.8,8894.539999999999
resnet18,Base,9242.21,1.12,1.12,11.02,11.02,11.80616783216783,90.74410163339384,0.14,10.97,94.69,10.106151580810547,7879.299999999999,8441.409999999998
resnet18,Pruning,9391.73,1.01,1.01,11.26,11.26,12.125286713286712,88.80994671403198,0.14,9.62,64.62,9.336134910583496,8050.9,8669.58
resnet18,Distillation,10464.5,1.15,1.15,12.71,12.71,13.485664335664335,78.67820613690007,0.14,10.97,85.87,9.941035270690918,9087.650000000001,9642.25
mobilenet_v2,Base,9844.88,1.68,1.68,11.83,11.83,12.089062937062936,84.53085376162299,0.14,2.84,64.9,3.401988983154297,8458.45,8643.679999999998
mobilenet_v2,Pruning,10208.28,1.61,1.61,12.35,12.35,12.667314685314686,80.97165991902834,0.14,2.58,68.95,3.3319292068481445,8830.25,9057.130000000001
mobilenet_v2,Distillation,10257.58,1.68,1.68,12.38,12.38,12.666265734265734,80.77544426494345,0.14,2.84,64.34,3.2358808517456055,8851.7,9056.38
efficientnet_b0,Base,28912.77,27.68,27.68,38.45,38.45,12.75744055944056,26.00780234070221,0.44,4.36,63.36,6.106398582458496,27491.750000000004,9121.570000000002
efficientnet_b0,Pruning,26933.4,24.96,24.96,35.73,35.73,12.70909090909091,27.9876854184159,0.54,3.67,59.02,5.588894844055176,25546.949999999997,9087.000000000002
efficientnet_b0,Distillation,28493.39,27.12,27.12,37.88,37.88,12.7308951048951,26.399155227032733,0.21,4.48,63.36,5.856590270996094,27084.2,9102.589999999997
mnasnet1_0,Base,10574.31,2.38,2.38,12.86,12.86,12.409244755244751,77.76049766718508,0.14,3.94,87.41,4.1704301834106445,9194.9,8872.609999999997
mnasnet1_0,Pruning,10182.89,2.09,2.09,12.34,12.34,12.151804195804194,81.03727714748784,0.14,3.66,77.76,3.8245849609375,8823.1,8688.539999999999
mnasnet1_0,Distillation,10643.37,2.38,2.38,12.93,12.93,12.505832167832168,77.33952049497293,0.14,3.94,81.54,4.109734535217285,9244.949999999999,8941.67
resnet18,Base,9177.37,1.12,1.12,10.91,10.91,11.715482517482515,91.6590284142988,0.14,10.97,94.69,10.106151580810547,7800.650000000001,8376.569999999998
resnet18,Pruning,9730.81,1.01,1.01,11.69,11.69,12.599524475524476,85.5431993156544,0.14,9.62,64.62,9.336134910583496,8358.35,9008.66
resnet18,Distillation,9531.89,1.15,1.15,11.44,11.44,12.181314685314684,87.41258741258741,0.14,10.97,85.87,9.941035270690918,8179.599999999999,8709.64
mobilenet_v2,Base,9843.9,1.68,1.68,11.83,11.83,12.087692307692308,84.53085376162299,0.14,2.84,64.9,3.401988983154297,8458.45,8642.7
mobilenet_v2,Pruning,10277.13,1.61,1.61,12.46,12.46,12.763608391608392,80.25682182985553,0.14,2.58,68.95,3.3319292068481445,8908.900000000001,9125.98
mobilenet_v2,Distillation,10135.3,1.68,1.68,12.24,12.24,12.495244755244755,81.69934640522875,0.14,2.84,64.34,3.2358808517456055,8751.6,8934.1
efficientnet_b0,Base,28636.75,27.68,27.68,38.11,38.11,12.371398601398605,26.239832065074783,0.44,4.36,63.36,6.106398582458496,27248.649999999998,8845.550000000003
efficientnet_b0,Pruning,27071.17,24.96,24.96,35.89,35.89,12.901776223776215,27.862914460852604,0.54,3.67,59.02,5.588894844055176,25661.350000000002,9224.769999999993
efficientnet_b0,Distillation,28711.92,27.13,27.13,38.2,38.2,13.02653146853147,26.178010471204185,0.21,4.48,63.36,5.856590270996094,27313.000000000004,9313.970000000001
mnasnet1_0,Base,10306.65,2.38,2.38,12.49,12.49,12.034895104895105,80.0640512409928,0.14,3.94,87.41,4.1704301834106445,8930.35,8604.95
mnasnet1_0,Pruning,10561.51,2.09,2.09,12.85,12.85,12.681342657342658,77.82101167315176,0.14,3.66,77.76,3.8245849609375,9187.75,9067.16
mnasnet1_0,Distillation,10544.64,2.38,2.38,12.82,12.82,12.36774825174825,78.003120124805,0.14,3.94,81.54,4.109734535217285,9166.300000000001,8842.939999999999
resnet18,Base,9477.59,1.12,1.12,11.36,11.36,12.13537062937063,88.02816901408451,0.14,10.97,94.69,10.106151580810547,8122.4,8676.79
resnet18,Pruning,9491.05,1.01,1.01,11.36,11.36,12.264195804195804,88.02816901408451,0.14,9.62,64.62,9.336134910583496,8122.4,8768.9
resnet18,Distillation,9762.34,1.15,1.15,11.72,11.72,12.503622377622378,85.32423208191126,0.14,10.97,85.87,9.941035270690918,8379.800000000001,8940.09
mobilenet_v2,Base,9933.58,1.68,1.68,11.93,11.93,12.21311888111888,83.82229673093043,0.14,2.84,64.9,3.401988983154297,8529.949999999999,8732.38
mobilenet_v2,Pruning,10374.05,1.61,1.61,12.54,12.54,12.89916083916084,79.74481658692186,0.14,2.58,68.95,3.3319292068481445,8966.099999999999,9222.900000000001
mobilenet_v2,Distillation,10181.43,1.68,1.68,12.33,12.33,12.55976223776224,81.10300081103001,0.14,2.84,64.34,3.2358808517456055,8815.95,8980.230000000001
efficientnet_b0,Base,28735.85,27.68,27.68,38.2,38.2,12.509999999999998,26.178010471204185,0.44,4.36,63.36,6.106398582458496,27313.000000000004,8944.649999999998
efficientnet_b0,Pruning,27128.8,24.96,24.96,35.97,35.97,12.98237762237762,27.80094523213789,0.54,3.67,59.02,5.588894844055176,25718.55,9282.399999999998
efficientnet_b0,Distillation,28442.91,27.13,27.13,37.79,37.79,12.650293706293706,26.46202699126753,0.21,4.48,63.36,5.856590270996094,27019.85,9044.96
mnasnet1_0,Base,10180.91,2.38,2.38,12.33,12.33,11.859034965034963,81.10300081103001,0.14,3.94,87.41,4.1704301834106445,8815.95,8479.21
mnasnet1_0,Pruning,10482.85,2.09,2.09,12.72,12.72,12.571328671328672,78.61635220125785,0.14,3.66,77.76,3.8245849609375,9094.800000000001,8988.5
mnasnet1_0,Distillation,10427.63,2.38,2.38,12.67,12.67,12.2040979020979,78.92659826361484,0.14,3.94,81.54,4.109734535217285,9059.05,8725.929999999998
resnet18,Base,9275.58,1.12,1.12,11.05,11.05,11.85283916083916,90.49773755656108,0.14,10.97,94.69,10.106151580810547,7900.750000000001,8474.779999999999
resnet18,Pruning,9434.84,1.01,1.01,11.28,11.28,12.18558041958042,88.65248226950355,0.14,9.62,64.62,9.336134910583496,8065.2,8712.69
resnet18,Distillation,9530.07,1.15,1.15,11.41,11.41,12.17876923076923,87.64241893076249,0.14,10.97,85.87,9.941035270690918,8158.150000000001,8707.82
mobilenet_v2,Base,9918.45,1.68,1.68,11.95,11.95,12.191958041958044,83.68200836820084,0.14,2.84,64.9,3.401988983154297,8544.25,8717.250000000002
mobilenet_v2,Pruning,9980.32,1.61,1.61,12.07,12.07,12.348489510489513,82.8500414250207,0.14,2.58,68.95,3.3319292068481445,8630.050000000001,8829.170000000002
mobilenet_v2,Distillation,10069.75,1.68,1.68,12.17,12.17,12.403566433566434,82.16926869350863,0.14,2.84,64.34,3.2358808517456055,8701.55,8868.550000000001
efficientnet_b0,Base,28576.45,27.68,27.68,38.02,38.02,12.287062937062942,26.301946344029457,0.44,4.36,63.36,6.106398582458496,27184.300000000003,8785.250000000004
efficientnet_b0,Pruning,26882.59,24.96,24.96,35.6,35.6,12.63802797202797,28.08988764044944,0.54,3.67,59.02,5.588894844055176,25454.0,9036.189999999999
efficientnet_b0,Distillation,28772.69,27.12,27.12,38.31,38.31,13.12152447552447,26.102845210127903,0.21,4.48,63.36,5.856590270996094,27391.65,9381.889999999996
mnasnet1_0,Base,10361.97,2.38,2.38,12.57,12.57,12.112265734265732,79.55449482895783,0.14,3.94,87.41,4.1704301834106445,8987.550000000001,8660.269999999999
mnasnet1_0,Pruning,10513.27,2.09,2.09,12.76,12.76,12.613874125874126,78.36990595611286,0.14,3.66,77.76,3.8245849609375,9123.4,9018.92
mnasnet1_0,Distillation,10539.47,2.38,2.38,12.8,12.8,12.36051748251748,78.125,0.14,3.94,81.54,4.109734535217285,9152.0,8837.769999999999
resnet18,Base,9392.19,1.12,1.12,11.24,11.24,12.015930069930072,88.9679715302491,0.14,10.97,94.69,10.106151580810547,8036.6,8591.390000000001
resnet18,Pruning,9570.73,1.01,1.01,11.48,11.48,12.375636363636364,87.10801393728222,0.14,9.62,64.62,9.336134910583496,8208.2,8848.58
resnet18,Distillation,9736.8,1.15,1.15,11.7,11.7,12.467902097902096,85.47008547008548,0.14,10.97,85.87,9.941035270690918,8365.5,8914.55
mobilenet_v2,Base,9833.77,1.68,1.68,11.8,11.8,12.073524475524476,84.7457627118644,0.14,2.84,64.9,3.401988983154297,8437.0,8632.57
mobilenet_v2,Pruning,10109.24,1.61,1.61,12.24,12.24,12.528797202797204,81.69934640522875,0.14,2.58,68.95,3.3319292068481445,8751.6,8958.09
mobilenet_v2,Distillation,10338.43,1.68,1.68,12.54,12.54,12.779342657342658,79.74481658692186,0.14,2.84,64.34,3.2358808517456055,8966.099999999999,9137.230000000001
efficientnet_b0,Base,28846.0,27.68,27.68,38.38,38.38,12.664055944055946,26.05523710265763,0.44,4.36,63.36,6.106398582458496,27441.7,9054.800000000001
efficientnet_b0,Pruning,27019.8,24.96,24.96,35.83,35.83,12.829930069930072,27.909572983533355,0.54,3.67,59.02,5.588894844055176,25618.449999999997,9173.400000000001
efficientnet_b0,Distillation,28770.85,27.13,27.13,38.27,38.27,13.108951048951043,26.130128037627383,0.21,4.48,63.36,5.856590270996094,27363.050000000003,9372.899999999996
mnasnet1_0,Base,10445.31,2.38,2.38,12.68,12.68,12.228825174825175,78.86435331230284,0.14,3.94,87.41,4.1704301834106445,9066.199999999999,8743.61
mnasnet1_0,Pruning,10470.22,2.09,2.09,12.71,12.71,12.553664335664337,78.67820613690007,0.14,3.66,77.76,3.8245849609375,9087.650000000001,8975.87
mnasnet1_0,Distillation,10709.41,2.38,2.38,13.03,13.03,12.598195804195804,76.74597083653109,0.14,3.94,81.54,4.109734535217285,9316.449999999999,9007.71
resnet18,Base,9540.75,1.12,1.12,11.38,11.38,12.223706293706291,87.87346221441125,0.14,10.97,94.69,10.106151580810547,8136.700000000001,8739.949999999999
resnet18,Pruning,9487.44,1.01,1.01,11.39,11.39,12.259146853146854,87.79631255487269,0.14,9.62,64.62,9.336134910583496,8143.85,8765.29
resnet18,Distillation,9743.99,1.15,1.15,11.71,11.71,12.477958041958042,85.39709649871904,0.14,10.97,85.87,9.941035270690918,8372.650000000001,8921.74
mobilenet_v2,Base,9875.53,1.68,1.68,11.9,11.9,12.131930069930071,84.03361344537815,0.14,2.84,64.9,3.401988983154297,8508.5,8674.330000000002
mobilenet_v2,Pruning,10233.21,1.61,1.61,12.4,12.4,12.702181818181815,80.64516129032258,0.14,2.58,68.95,3.3319292068481445,8866.0,9082.059999999998
mobilenet_v2,Distillation,10363.87,1.68,1.68,12.55,12.55,12.814923076923078,79.6812749003984,0.14,2.84,64.34,3.2358808517456055,8973.25,9162.67
efficientnet_b0,Base,28618.96,27.68,27.68,38.07,38.07,12.346517482517484,26.267402153926977,0.44,4.36,63.36,6.106398582458496,27220.05,8827.760000000002
efficientnet_b0,Pruning,26844.79,24.96,24.96,35.61,35.61,12.585160839160842,28.08199943836001,0.54,3.67,59.02,5.588894844055176,25461.149999999998,8998.390000000003
efficientnet_b0,Distillation,29021.57,27.13,27.13,38.64,38.64,13.459608391608397,25.87991718426501,0.21,4.48,63.36,5.856590270996094,27627.600000000002,9623.620000000004
mnasnet1_0,Base,10479.06,2.38,2.38,12.74,12.74,12.276027972027972,78.49293563579278,0.14,3.94,87.41,4.1704301834106445,9109.1,8777.36
mnasnet1_0,Pruning,10193.84,2.09,2.09,12.31,12.31,12.16711888111888,81.23476848090982,0.14,3.66,77.76,3.8245849609375,8801.65,8699.489999999998
mnasnet1_0,Distillation,11921.13,2.38,2.38,14.53,14.53,14.292909090909092,68.82312456985548,0.14,3.94,81.54,4.109734535217285,10388.949999999999,10219.43
resnet18,Base,9326.36,1.12,1.12,11.11,11.11,11.92386013986014,90.00900090009002,0.14,10.97,94.69,10.106151580810547,7943.65,8525.560000000001
resnet18,Pruning,9341.97,1.01,1.01,11.15,11.15,12.055692307692308,89.68609865470852,0.14,9.62,64.62,9.336134910583496,7972.25,8619.82
resnet18,Distillation,11306.53,1.15,1.15,13.9,13.9,14.663328671328673,71.94244604316546,0.14,10.97,85.87,9.941035270690918,9938.5,10484.28
mobilenet_v2,Base,10037.15,1.68,1.68,12.1,12.1,12.357972027972028,82.64462809917356,0.14,2.84,64.9,3.401988983154297,8651.5,8835.95
mobilenet_v2,Pruning,9919.73,1.61,1.61,11.95,11.95,12.263748251748252,83.68200836820084,0.14,2.58,68.95,3.3319292068481445,8544.25,8768.58
mobilenet_v2,Distillation,10228.73,1.68,1.68,12.36,12.36,12.625916083916085,80.90614886731392,0.14,2.84,64.34,3.2358808517456055,8837.4,9027.53
efficientnet_b0,Base,28693.16,27.68,27.68,38.17,38.17,12.450293706293706,26.19858527639507,0.44,4.36,63.36,6.106398582458496,27291.550000000003,8901.960000000001
efficientnet_b0,Pruning,26821.41,24.96,24.96,35.55,35.55,12.552461538461536,28.129395218002816,0.54,3.67,59.02,5.588894844055176,25418.249999999996,8975.009999999998
efficientnet_b0,Distillation,28730.52,27.12,27.12,38.22,38.22,13.062545454545454,26.164311878597594,0.21,4.48,63.36,5.856590270996094,27327.3,9339.72
mnasnet1_0,Base,10273.08,2.38,2.38,12.46,12.46,11.987944055944055,80.25682182985553,0.14,3.94,87.41,4.1704301834106445,8908.900000000001,8571.38
mnasnet1_0,Pruning,10451.84,2.09,2.09,12.71,12.71,12.527958041958042,78.67820613690007,0.14,3.66,77.76,3.8245849609375,9087.650000000001,8957.49
mnasnet1_0,Distillation,10543.51,2.38,2.38,12.81,12.81,12.366167832167832,78.06401249024199,0.14,3.94,81.54,4.109734535217285,9159.15,8841.81
resnet18,Base,9497.07,1.12,1.12,11.38,11.38,12.162615384615384,87.87346221441125,0.14,10.97,94.69,10.106151580810547,8136.700000000001,8696.269999999999
resnet18,Pruning,9385.96,1.01,1.01,11.21,11.21,12.117216783216785,89.20606601248885,0.14,9.62,64.62,9.336134910583496,8015.150000000001,8663.810000000001
resnet18,Distillation,9802.87,1.15,1.15,11.76,11.76,12.560307692307694,85.03401360544218,0.14,10.97,85.87,9.941035270690918,8408.4,8980.62
mobilenet_v2,Base,10216.74,1.68,1.68,12.36,12.36,12.609146853146854,80.90614886731392,0.14,2.84,64.9,3.401988983154297,8837.4,9015.54
mobilenet_v2,Pruning,9963.85,1.61,1.61,12.03,12.03,12.325454545454546,83.1255195344971,0.14,2.58,68.95,3.3319292068481445,8601.449999999999,8812.7
mobilenet_v2,Distillation,10063.1,1.68,1.68,12.14,12.14,12.394265734265735,82.37232289950576,0.14,2.84,64.34,3.2358808517456055,8680.1,8861.900000000001
efficientnet_b0,Base,28863.09,27.68,27.68,38.39,38.39,12.68795804195804,26.048450117218025,0.44,4.36,63.36,6.106398582458496,27448.850000000002,9071.89
efficientnet_b0,Pruning,27026.86,24.96,24.96,35.85,35.85,12.8398041958042,27.89400278940028,0.54,3.67,59.02,5.588894844055176,25632.75,9180.460000000003
efficientnet_b0,Distillation,28557.13,27.13,27.13,38.0,38.0,12.81004195804196,26.31578947368421,0.21,4.48,63.36,5.856590270996094,27170.0,9159.180000000002
mnasnet1_0,Base,10649.39,2.38,2.38,12.97,12.97,12.514251748251748,77.10100231303007,0.14,3.94,87.41,4.1704301834106445,9273.550000000001,8947.69
mnasnet1_0,Pruning,10400.51,2.09,2.09,12.63,12.63,12.456167832167832,79.1765637371338,0.14,3.66,77.76,3.8245849609375,9030.45,8906.16
mnasnet1_0,Distillation,10632.42,2.38,2.38,12.96,12.96,12.490517482517484,77.1604938271605,0.14,3.94,81.54,4.109734535217285,9266.400000000001,8930.720000000001
resnet18,Base,9591.24,1.12,1.12,11.5,11.5,12.294321678321676,86.95652173913044,0.14,10.97,94.69,10.106151580810547,8222.5,8790.439999999999
resnet18,Pruning,9450.22,1.01,1.01,11.28,11.28,12.207090909090908,88.65248226950355,0.14,9.62,64.62,9.336134910583496,8065.2,8728.07
resnet18,Distillation,9830.83,1.15,1.15,11.83,11.83,12.599412587412589,84.53085376162299,0.14,10.97,85.87,9.941035270690918,8458.45,9008.580000000002
mobilenet_v2,Base,9809.45,1.68,1.68,11.79,11.79,12.03951048951049,84.81764206955047,0.14,2.84,64.9,3.401988983154297,8429.849999999999,8608.25
mobilenet_v2,Pruning,10117.64,1.61,1.61,12.22,12.22,12.540545454545454,81.8330605564648,0.14,2.58,68.95,3.3319292068481445,8737.300000000001,8966.49
mobilenet_v2,Distillation,10115.74,1.68,1.68,12.22,12.22,12.467888111888112,81.8330605564648,0.14,2.84,64.34,3.2358808517456055,8737.300000000001,8914.539999999999
efficientnet_b0,Base,28839.07,27.68,27.68,38.36,38.36,12.654363636363634,26.068821689259646,0.44,4.36,63.36,6.106398582458496,27427.399999999998,9047.869999999999
efficientnet_b0,Pruning,27258.53,24.96,24.96,36.15,36.15,13.16381818181818,27.662517289073307,0.54,3.67,59.02,5.588894844055176,25847.25,9412.129999999997
efficientnet_b0,Distillation,28404.08,27.13,27.13,37.79,37.79,12.595986013986018,26.46202699126753,0.21,4.48,63.36,5.856590270996094,27019.85,9006.130000000003
mnasnet1_0,Base,10272.74,2.38,2.38,12.45,12.45,11.987468531468531,80.32128514056225,0.14,3.94,87.41,4.1704301834106445,8901.75,8571.039999999999
mnasnet1_0,Pruning,10311.41,2.08,2.08,12.53,12.53,12.341552447552449,79.80845969672785,0.14,3.66,77.76,3.8245849609375,8958.949999999999,8824.210000000001
