Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,FPS,Peak Memory,Peak Memory Accelerator,Accuracy,Weights Memory,Total kernel run time,Total Overhead
mnasnet1_0,Base,8870.52,2.41,2.41,10.71,10.71,9.996321678321678,93.37068160597572,0.14,3.94,85.03,4.1704301834106445,7657.650000000001,7147.37
mnasnet1_0,Pruning,9147.54,2.11,2.11,10.94,10.94,10.68376223776224,91.4076782449726,0.14,3.66,78.6,3.8245849609375,7822.099999999999,7638.890000000001
mnasnet1_0,Distillation,9243.86,2.4,2.4,11.25,11.25,10.528475524475525,88.88888888888889,0.14,3.94,81.54,4.109734535217285,8043.75,7527.86
resnet18,Base,7637.97,1.17,1.17,9.05,9.05,9.512475524475525,110.49723756906076,0.14,10.96,89.51,10.106151580810547,6470.750000000001,6801.42
resnet18,Pruning,8180.7,1.1,1.1,9.68,9.68,10.341538461538462,103.30578512396694,0.14,9.62,63.64,9.336134910583496,6921.2,7394.200000000001
resnet18,Distillation,7758.37,1.22,1.22,9.19,9.19,9.630867132867133,108.8139281828074,0.14,10.97,85.87,9.941035270690918,6570.849999999999,6886.07
mobilenet_v2,Base,8412.55,1.68,1.68,10.05,10.05,10.085804195804196,99.50248756218905,0.14,2.84,54.69,3.401988983154297,7185.750000000001,7211.349999999999
mobilenet_v2,Pruning,7964.37,1.65,1.65,9.52,9.52,9.48897902097902,105.0420168067227,0.14,2.58,68.39,3.3319292068481445,6806.799999999999,6784.619999999999
mobilenet_v2,Distillation,8771.53,1.7,1.7,10.56,10.56,10.567874125874129,94.69696969696967,0.14,2.84,64.34,3.2358808517456055,7550.400000000001,7556.030000000002
efficientnet_b0,Base,27117.52,27.69,27.69,36.14,36.14,10.236601398601398,27.67017155506364,0.44,4.36,61.82,6.106398582458496,25840.100000000002,7319.169999999999
efficientnet_b0,Pruning,24537.21,24.97,24.97,32.76,32.76,9.347776223776222,30.525030525030527,0.54,3.67,37.06,5.588894844055176,23423.399999999998,6683.659999999999
efficientnet_b0,Distillation,26621.43,27.13,27.13,35.73,35.73,10.10276923076923,27.9876854184159,0.21,4.48,63.36,5.856590270996094,25546.949999999997,7223.48
mnasnet1_0,Base,8915.5,2.42,2.42,10.72,10.72,10.04923076923077,93.28358208955224,0.14,3.94,85.03,4.1704301834106445,7664.8,7185.2
mnasnet1_0,Pruning,9517.75,2.17,2.17,11.38,11.38,11.14153846153846,87.87346221441125,0.14,3.66,78.6,3.8245849609375,8136.700000000001,7966.199999999999
mnasnet1_0,Distillation,8524.4,2.41,2.41,10.27,10.27,9.512237762237762,97.3709834469328,0.14,3.94,81.54,4.109734535217285,7343.049999999999,6801.25
resnet18,Base,7745.09,1.19,1.19,9.11,9.11,9.642293706293708,109.7694840834248,0.14,10.96,89.51,10.106151580810547,6513.65,6894.240000000002
resnet18,Pruning,7910.49,1.04,1.04,9.36,9.36,10.023622377622376,106.83760683760684,0.14,9.62,63.64,9.336134910583496,6692.4,7166.8899999999985
resnet18,Distillation,7870.16,1.22,1.22,9.38,9.38,9.787216783216785,106.6098081023454,0.14,10.97,85.87,9.941035270690918,6706.700000000001,6997.8600000000015
mobilenet_v2,Base,8130.71,1.72,1.72,9.7,9.7,9.651622377622378,103.09278350515464,0.14,2.84,54.69,3.401988983154297,6935.499999999999,6900.91
mobilenet_v2,Pruning,8980.75,1.69,1.69,10.7,10.7,10.870489510489511,93.45794392523364,0.14,2.58,68.39,3.3319292068481445,7650.499999999999,7772.400000000001
mobilenet_v2,Distillation,8797.9,1.75,1.75,10.53,10.53,10.554755244755244,94.9667616334283,0.14,2.84,64.34,3.2358808517456055,7528.95,7546.65
efficientnet_b0,Base,26574.69,27.69,27.69,35.63,35.63,9.4773986013986,28.066236317709794,0.44,4.36,61.82,6.106398582458496,25475.45,6776.339999999998
efficientnet_b0,Pruning,24508.93,24.97,24.97,32.76,32.76,9.308223776223777,30.525030525030527,0.54,3.67,37.06,5.588894844055176,23423.399999999998,6655.38
efficientnet_b0,Distillation,26315.6,27.12,27.12,35.26,35.26,9.685034965034962,28.36074872376631,0.21,4.48,63.36,5.856590270996094,25210.899999999998,6924.799999999997
mnasnet1_0,Base,8433.27,2.39,2.39,10.15,10.15,9.404783216783215,98.52216748768473,0.14,3.94,85.03,4.1704301834106445,7257.25,6724.419999999999
mnasnet1_0,Pruning,8506.95,2.11,2.11,10.15,10.15,9.78783216783217,98.52216748768473,0.14,3.66,78.6,3.8245849609375,7257.25,6998.300000000001
mnasnet1_0,Distillation,9529.11,2.43,2.43,11.56,11.56,10.897426573426577,86.50519031141869,0.14,3.94,81.54,4.109734535217285,8265.4,7791.660000000003
resnet18,Base,8072.56,1.15,1.15,9.52,9.52,10.140293706293706,105.0420168067227,0.14,10.96,89.51,10.106151580810547,6806.799999999999,7250.3099999999995
resnet18,Pruning,7993.87,1.13,1.13,9.45,9.45,10.050237762237764,105.82010582010582,0.14,9.62,63.64,9.336134910583496,6756.749999999999,7185.920000000001
resnet18,Distillation,8091.94,1.23,1.23,9.67,9.67,10.0873986013986,103.41261633919338,0.14,10.97,85.87,9.941035270690918,6914.05,7212.49
mobilenet_v2,Base,8010.08,1.7,1.7,9.56,9.56,9.50290909090909,104.60251046025104,0.14,2.84,54.69,3.401988983154297,6835.400000000001,6794.58
mobilenet_v2,Pruning,8979.3,1.66,1.66,10.78,10.78,10.898461538461538,92.7643784786642,0.14,2.58,68.39,3.3319292068481445,7707.7,7792.4
mobilenet_v2,Distillation,9519.45,1.73,1.73,11.42,11.42,11.583916083916083,87.56567425569177,0.14,2.84,64.34,3.2358808517456055,8165.3,8282.5
efficientnet_b0,Base,26378.87,27.69,27.69,35.34,35.34,9.203524475524471,28.296547821165817,0.44,4.36,61.82,6.106398582458496,25268.100000000002,6580.519999999997
efficientnet_b0,Pruning,25143.36,24.97,24.97,33.66,33.66,10.195538461538462,29.708853238265007,0.54,3.67,37.06,5.588894844055176,24066.899999999998,7289.81
efficientnet_b0,Distillation,26536.8,27.13,27.13,35.54,35.54,9.984405594405596,28.137310073157007,0.21,4.48,63.36,5.856590270996094,25411.1,7138.850000000001
mnasnet1_0,Base,11433.69,2.46,2.46,14.11,14.11,13.531174825174826,70.87172218284904,0.14,3.94,85.03,4.1704301834106445,10088.65,9674.79
mnasnet1_0,Pruning,9022.27,2.11,2.11,10.82,10.82,10.50855944055944,92.42144177449168,0.14,3.66,78.6,3.8245849609375,7736.3,7513.619999999999
mnasnet1_0,Distillation,8802.8,2.39,2.39,10.58,10.58,9.92160839160839,94.5179584120983,0.14,3.94,81.54,4.109734535217285,7564.7,7093.949999999998
resnet18,Base,7330.03,1.16,1.16,8.56,8.56,9.09179020979021,116.82242990654206,0.14,10.96,89.51,10.106151580810547,6120.400000000001,6500.63
resnet18,Pruning,7841.38,1.03,1.03,9.32,9.32,9.936965034965036,107.2961373390558,0.14,9.62,63.64,9.336134910583496,6663.8,7104.930000000001
resnet18,Distillation,7821.58,1.18,1.18,9.2,9.2,9.759272727272728,108.69565217391305,0.14,10.97,85.87,9.941035270690918,6577.999999999999,6977.880000000001
mobilenet_v2,Base,8376.69,1.71,1.71,9.9,9.9,10.005650349650349,101.010101010101,0.14,2.84,54.69,3.401988983154297,7078.5,7154.039999999999
mobilenet_v2,Pruning,8475.75,1.64,1.64,10.04,10.04,10.214195804195803,99.601593625498,0.14,2.58,68.39,3.3319292068481445,7178.599999999999,7303.15
mobilenet_v2,Distillation,8337.36,1.72,1.72,9.91,9.91,9.940643356643356,100.90817356205852,0.14,2.84,64.34,3.2358808517456055,7085.650000000001,7107.5599999999995
efficientnet_b0,Base,26757.67,27.69,27.69,35.73,35.73,9.733314685314683,27.9876854184159,0.44,4.36,61.82,6.106398582458496,25546.949999999997,6959.319999999999
efficientnet_b0,Pruning,24664.77,24.97,24.97,32.9,32.9,9.52618181818182,30.395136778115504,0.54,3.67,37.06,5.588894844055176,23523.5,6811.220000000001
efficientnet_b0,Distillation,26428.73,27.13,27.13,35.33,35.33,9.833258741258742,28.304557033682425,0.21,4.48,63.36,5.856590270996094,25260.949999999997,7030.780000000001
mnasnet1_0,Base,8788.96,2.42,2.42,10.58,10.58,9.872251748251747,94.5179584120983,0.14,3.94,85.03,4.1704301834106445,7564.7,7058.659999999999
mnasnet1_0,Pruning,8449.05,2.13,2.13,10.08,10.08,9.686853146853146,99.2063492063492,0.14,3.66,78.6,3.8245849609375,7207.2,6926.099999999999
mnasnet1_0,Distillation,8925.79,2.44,2.44,10.64,10.64,10.04362237762238,93.98496240601504,0.14,3.94,81.54,4.109734535217285,7607.6,7181.190000000002
resnet18,Base,7547.87,1.19,1.19,8.84,8.84,9.36646153846154,113.12217194570135,0.14,10.96,89.51,10.106151580810547,6320.599999999999,6697.02
resnet18,Pruning,8699.99,1.07,1.07,10.27,10.27,11.097818181818182,97.3709834469328,0.14,9.62,63.64,9.336134910583496,7343.049999999999,7934.9400000000005
resnet18,Distillation,7596.28,1.18,1.18,8.95,8.95,9.444167832167832,111.731843575419,0.14,10.97,85.87,9.941035270690918,6399.249999999999,6752.58
mobilenet_v2,Base,8206.15,1.75,1.75,9.77,9.77,9.727132867132866,102.3541453428864,0.14,2.84,54.69,3.401988983154297,6985.549999999999,6954.9
mobilenet_v2,Pruning,8103.42,1.61,1.61,9.67,9.67,9.723454545454546,103.41261633919338,0.14,2.58,68.39,3.3319292068481445,6914.05,6952.27
mobilenet_v2,Distillation,8471.68,1.69,1.69,10.09,10.09,10.158503496503496,99.10802775024776,0.14,2.84,64.34,3.2358808517456055,7214.349999999999,7263.329999999999
efficientnet_b0,Base,26522.65,27.69,27.69,35.5,35.5,9.404615384615386,28.169014084507044,0.44,4.36,61.82,6.106398582458496,25382.5,6724.300000000001
efficientnet_b0,Pruning,25355.25,24.97,24.97,33.72,33.72,10.491888111888116,29.65599051008304,0.54,3.67,37.06,5.588894844055176,24109.8,7501.700000000003
efficientnet_b0,Distillation,26472.83,27.13,27.13,35.4,35.4,9.894937062937064,28.24858757062147,0.21,4.48,63.36,5.856590270996094,25311.0,7074.880000000001
mnasnet1_0,Base,8608.43,2.41,2.41,10.28,10.28,9.629762237762238,97.2762645914397,0.14,3.94,85.03,4.1704301834106445,7350.2,6885.28
mnasnet1_0,Pruning,8301.92,2.11,2.11,9.95,9.95,9.501076923076925,100.50251256281408,0.14,3.66,78.6,3.8245849609375,7114.249999999999,6793.270000000001
mnasnet1_0,Distillation,8780.3,2.41,2.41,10.56,10.56,9.87013986013986,94.69696969696967,0.14,3.94,81.54,4.109734535217285,7550.400000000001,7057.15
resnet18,Base,7522.14,1.22,1.22,8.7,8.7,9.300475524475525,114.9425287356322,0.14,10.96,89.51,10.106151580810547,6220.499999999999,6649.84
resnet18,Pruning,8122.2,1.06,1.06,9.55,9.55,10.29972027972028,104.71204188481674,0.14,9.62,63.64,9.336134910583496,6828.250000000001,7364.3
resnet18,Distillation,8026.44,1.15,1.15,9.49,9.49,10.07579020979021,105.3740779768177,0.14,10.97,85.87,9.941035270690918,6785.35,7204.19
mobilenet_v2,Base,8876.69,1.73,1.73,10.46,10.46,10.68495104895105,95.60229445506693,0.14,2.84,54.69,3.401988983154297,7478.900000000001,7639.740000000001
mobilenet_v2,Pruning,8365.04,1.65,1.65,9.95,9.95,10.049356643356644,100.50251256281408,0.14,2.58,68.39,3.3319292068481445,7114.249999999999,7185.29
mobilenet_v2,Distillation,9665.4,1.72,1.72,11.53,11.53,11.798041958041956,86.73026886383349,0.14,2.84,64.34,3.2358808517456055,8243.949999999999,8435.599999999999
efficientnet_b0,Base,26730.52,27.69,27.69,35.69,35.69,9.695342657342652,28.01905295601009,0.44,4.36,61.82,6.106398582458496,25518.35,6932.1699999999955
efficientnet_b0,Pruning,24937.35,24.97,24.97,33.23,33.23,9.907412587412589,30.093289196509183,0.54,3.67,37.06,5.588894844055176,23759.449999999997,7083.800000000001
efficientnet_b0,Distillation,26540.79,27.12,27.12,35.55,35.55,9.999986013986014,28.129395218002816,0.21,4.48,63.36,5.856590270996094,25418.249999999996,7149.99
mnasnet1_0,Base,8490.12,2.4,2.4,10.16,10.16,9.474293706293707,98.4251968503937,0.14,3.94,85.03,4.1704301834106445,7264.400000000001,6774.120000000001
mnasnet1_0,Pruning,8481.01,2.12,2.12,10.13,10.13,9.741552447552449,98.71668311944718,0.14,3.66,78.6,3.8245849609375,7242.950000000001,6965.210000000001
mnasnet1_0,Distillation,9433.9,2.4,2.4,11.34,11.34,10.794265734265734,88.18342151675485,0.14,3.94,81.54,4.109734535217285,8108.099999999999,7717.9
resnet18,Base,7688.64,1.18,1.18,8.99,8.99,9.57334265734266,111.23470522803116,0.14,10.96,89.51,10.106151580810547,6427.85,6844.940000000002
resnet18,Pruning,7801.37,1.07,1.07,9.06,9.06,9.841006993006992,110.37527593818984,0.14,9.62,63.64,9.336134910583496,6477.900000000001,7036.32
resnet18,Distillation,8681.03,1.19,1.19,10.16,10.16,10.9513006993007,98.4251968503937,0.14,10.97,85.87,9.941035270690918,7264.400000000001,7830.180000000001
mobilenet_v2,Base,9335.67,1.77,1.77,11.06,11.06,11.28688111888112,90.41591320072332,0.14,2.84,54.69,3.401988983154297,7907.900000000001,8070.12
mobilenet_v2,Pruning,8853.53,1.71,1.71,10.48,10.48,10.672559440559445,95.41984732824427,0.14,2.58,68.39,3.3319292068481445,7493.200000000001,7630.880000000003
mobilenet_v2,Distillation,8849.73,1.71,1.71,10.6,10.6,10.667244755244756,94.33962264150944,0.14,2.84,64.34,3.2358808517456055,7579.0,7627.080000000001
efficientnet_b0,Base,26715.69,27.69,27.69,35.7,35.7,9.674601398601393,28.011204481792717,0.44,4.36,61.82,6.106398582458496,25525.500000000004,6917.339999999996
efficientnet_b0,Pruning,24918.24,24.97,24.97,33.19,33.19,9.880685314685316,30.129557095510695,0.54,3.67,37.06,5.588894844055176,23730.85,7064.6900000000005
efficientnet_b0,Distillation,26719.46,27.13,27.13,35.66,35.66,10.239874125874127,28.04262478968032,0.21,4.48,63.36,5.856590270996094,25496.899999999998,7321.510000000001
mnasnet1_0,Base,9768.17,2.42,2.42,11.65,11.65,11.241776223776224,85.83690987124463,0.14,3.94,85.03,4.1704301834106445,8329.75,8037.87
mnasnet1_0,Pruning,8442.42,2.12,2.12,10.0,10.0,9.68758041958042,100.0,0.14,3.66,78.6,3.8245849609375,7150.0,6926.620000000001
mnasnet1_0,Distillation,8762.08,2.39,2.39,10.51,10.51,9.864657342657342,95.14747859181732,0.14,3.94,81.54,4.109734535217285,7514.65,7053.23
resnet18,Base,7540.91,1.16,1.16,8.88,8.88,9.386727272727272,112.6126126126126,0.14,10.96,89.51,10.106151580810547,6349.200000000001,6711.509999999999
resnet18,Pruning,8481.85,1.13,1.13,9.93,9.93,10.732727272727274,100.70493454179255,0.14,9.62,63.64,9.336134910583496,7099.95,7673.9000000000015
resnet18,Distillation,8949.24,1.27,1.27,10.6,10.6,11.24641958041958,94.33962264150944,0.14,10.97,85.87,9.941035270690918,7579.0,8041.19
mobilenet_v2,Base,8108.25,1.69,1.69,9.58,9.58,9.650209790209791,104.38413361169104,0.14,2.84,54.69,3.401988983154297,6849.7,6899.900000000001
mobilenet_v2,Pruning,8189.75,1.63,1.63,9.65,9.65,9.824195804195805,103.62694300518136,0.14,2.58,68.39,3.3319292068481445,6899.75,7024.3
mobilenet_v2,Distillation,8791.75,1.71,1.71,10.47,10.47,10.586153846153843,95.51098376313276,0.14,2.84,64.34,3.2358808517456055,7486.05,7569.099999999998
efficientnet_b0,Base,26689.5,27.69,27.69,35.71,35.71,9.63797202797203,28.00336040324839,0.44,4.36,61.82,6.106398582458496,25532.65,6891.1500000000015
efficientnet_b0,Pruning,25029.26,24.98,24.98,33.33,33.33,10.025958041958038,30.003000300030006,0.54,3.67,37.06,5.588894844055176,23830.949999999997,7168.559999999998
efficientnet_b0,Distillation,26763.9,27.13,27.13,35.67,35.67,10.302027972027975,28.034763106251752,0.21,4.48,63.36,5.856590270996094,25504.050000000003,7365.950000000003
mnasnet1_0,Base,9188.9,2.42,2.42,11.07,11.07,10.43160839160839,90.33423667570008,0.14,3.94,85.03,4.1704301834106445,7915.05,7458.599999999999
mnasnet1_0,Pruning,9576.61,2.19,2.19,11.39,11.39,11.203860139860142,87.79631255487269,0.14,3.66,78.6,3.8245849609375,8143.85,8010.760000000001
mnasnet1_0,Distillation,8891.22,2.39,2.39,10.71,10.71,10.045272727272726,93.37068160597572,0.14,3.94,81.54,4.109734535217285,7657.650000000001,7182.369999999999
resnet18,Base,7602.42,1.19,1.19,8.87,8.87,9.442755244755244,112.73957158962796,0.14,10.96,89.51,10.106151580810547,6342.049999999999,6751.569999999999
resnet18,Pruning,8083.27,1.03,1.03,9.48,9.48,10.275272727272728,105.48523206751054,0.14,9.62,63.64,9.336134910583496,6778.200000000001,7346.820000000001
resnet18,Distillation,8463.74,1.17,1.17,9.96,9.96,10.6673986013986,100.4016064257028,0.14,10.97,85.87,9.941035270690918,7121.400000000001,7627.19
mobilenet_v2,Base,8494.07,1.8,1.8,10.13,10.13,10.07981818181818,98.71668311944718,0.14,2.84,54.69,3.401988983154297,7242.950000000001,7207.069999999999
mobilenet_v2,Pruning,8416.26,1.63,1.63,9.99,9.99,10.140993006993009,100.1001001001001,0.14,2.58,68.39,3.3319292068481445,7142.85,7250.810000000001
mobilenet_v2,Distillation,9323.79,1.74,1.74,11.17,11.17,11.300265734265736,89.52551477170994,0.14,2.84,64.34,3.2358808517456055,7986.55,8079.690000000001
efficientnet_b0,Base,27044.03,27.69,27.69,36.05,36.05,10.133818181818182,27.73925104022192,0.44,4.36,61.82,6.106398582458496,25775.749999999996,7245.68
efficientnet_b0,Pruning,24638.0,24.97,24.97,32.86,32.86,9.488741258741255,30.432136335970785,0.54,3.67,37.06,5.588894844055176,23494.899999999998,6784.449999999997
efficientnet_b0,Distillation,26351.6,27.13,27.13,35.17,35.17,9.725384615384616,28.433323855558715,0.21,4.48,63.36,5.856590270996094,25146.550000000003,6953.650000000001
mnasnet1_0,Base,9047.13,2.41,2.41,10.83,10.83,10.24332867132867,92.33610341643582,0.14,3.94,85.03,4.1704301834106445,7743.45,7323.98
mnasnet1_0,Pruning,9527.38,2.16,2.16,11.35,11.35,11.165006993006992,88.1057268722467,0.14,3.66,78.6,3.8245849609375,8115.25,7982.98
mnasnet1_0,Distillation,8869.92,2.39,2.39,10.71,10.71,10.015482517482518,93.37068160597572,0.14,3.94,81.54,4.109734535217285,7657.650000000001,7161.070000000001
resnet18,Base,8667.63,1.18,1.18,10.04,10.04,10.94255944055944,99.601593625498,0.14,10.96,89.51,10.106151580810547,7178.599999999999,7823.93
resnet18,Pruning,8627.57,1.12,1.12,10.09,10.09,10.946531468531468,99.10802775024776,0.14,9.62,63.64,9.336134910583496,7214.349999999999,7826.7699999999995
resnet18,Distillation,8384.53,1.21,1.21,9.96,9.96,10.516615384615385,100.4016064257028,0.14,10.97,85.87,9.941035270690918,7121.400000000001,7519.38
mobilenet_v2,Base,8305.02,1.73,1.73,9.84,9.84,9.885412587412588,101.6260162601626,0.14,2.84,54.69,3.401988983154297,7035.599999999999,7068.070000000001
mobilenet_v2,Pruning,8602.33,1.63,1.63,10.22,10.22,10.401230769230768,97.84735812133071,0.14,2.58,68.39,3.3319292068481445,7307.3,7436.879999999999
mobilenet_v2,Distillation,8232.09,1.7,1.7,9.77,9.77,9.813412587412587,102.3541453428864,0.14,2.84,64.34,3.2358808517456055,6985.549999999999,7016.59
efficientnet_b0,Base,26572.96,27.69,27.69,35.49,35.49,9.474979020979015,28.17695125387433,0.44,4.36,61.82,6.106398582458496,25375.350000000002,6774.609999999996
efficientnet_b0,Pruning,25295.51,24.97,24.97,33.72,33.72,10.408335664335668,29.65599051008304,0.54,3.67,37.06,5.588894844055176,24109.8,7441.960000000003
efficientnet_b0,Distillation,26281.84,27.13,27.13,35.14,35.14,9.62781818181818,28.45759817871372,0.21,4.48,63.36,5.856590270996094,25125.100000000002,6883.8899999999985
mnasnet1_0,Base,8446.15,2.4,2.4,10.07,10.07,9.412797202797202,99.30486593843098,0.14,3.94,85.03,4.1704301834106445,7200.05,6730.15
mnasnet1_0,Pruning,9104.08,2.11,2.11,10.82,10.82,10.622979020979022,92.42144177449168,0.14,3.66,78.6,3.8245849609375,7736.3,7595.430000000001
mnasnet1_0,Distillation,8887.96,2.44,2.44,10.71,10.71,9.990713286713286,93.37068160597572,0.14,3.94,81.54,4.109734535217285,7657.650000000001,7143.359999999999
resnet18,Base,8430.32,1.15,1.15,9.84,9.84,10.640657342657342,101.6260162601626,0.14,10.96,89.51,10.106151580810547,7035.599999999999,7608.07
resnet18,Pruning,7924.45,1.11,1.11,9.41,9.41,9.973146853146854,106.26992561105207,0.14,9.62,63.64,9.336134910583496,6728.150000000001,7130.800000000001
resnet18,Distillation,8155.56,1.22,1.22,9.55,9.55,10.186377622377622,104.71204188481674,0.14,10.97,85.87,9.941035270690918,6828.250000000001,7283.259999999999
mobilenet_v2,Base,8403.89,1.7,1.7,10.01,10.01,10.053692307692309,99.9000999000999,0.14,2.84,54.69,3.401988983154297,7157.15,7188.390000000001
mobilenet_v2,Pruning,9052.0,1.64,1.64,10.77,10.77,11.02013986013986,92.85051067780871,0.14,2.58,68.39,3.3319292068481445,7700.549999999999,7879.4
mobilenet_v2,Distillation,8453.83,1.74,1.74,10.08,10.08,10.083538461538462,99.2063492063492,0.14,2.84,64.34,3.2358808517456055,7207.2,7209.73
efficientnet_b0,Base,26764.88,27.69,27.69,35.81,35.81,9.7433986013986,27.925160569673277,0.44,4.36,61.82,6.106398582458496,25604.15,6966.529999999999
efficientnet_b0,Pruning,24705.07,24.97,24.97,32.96,32.96,9.582545454545452,30.33980582524272,0.54,3.67,37.06,5.588894844055176,23566.4,6851.519999999998
efficientnet_b0,Distillation,26085.62,27.12,27.12,34.98,34.98,9.363384615384614,28.587764436821043,0.21,4.48,63.36,5.856590270996094,25010.699999999997,6694.819999999999
mnasnet1_0,Base,8603.69,2.39,2.39,10.3,10.3,9.643132867132866,97.08737864077668,0.14,3.94,85.03,4.1704301834106445,7364.500000000001,6894.839999999999
mnasnet1_0,Pruning,9194.86,2.11,2.11,10.97,10.97,10.749944055944058,91.15770282588878,0.14,3.66,78.6,3.8245849609375,7843.55,7686.210000000001
mnasnet1_0,Distillation,9712.35,2.41,2.41,11.6,11.6,11.173706293706294,86.20689655172414,0.14,3.94,81.54,4.109734535217285,8294.0,7989.200000000001
resnet18,Base,7798.28,1.21,1.21,9.21,9.21,9.696685314685316,108.57763300760044,0.14,10.96,89.51,10.106151580810547,6585.150000000001,6933.130000000001
resnet18,Pruning,7689.13,1.06,1.06,8.95,8.95,9.694027972027971,111.731843575419,0.14,9.62,63.64,9.336134910583496,6399.249999999999,6931.23
resnet18,Distillation,8148.14,1.18,1.18,9.57,9.57,10.216,104.4932079414838,0.14,10.97,85.87,9.941035270690918,6842.55,7304.44
mobilenet_v2,Base,8042.38,1.71,1.71,9.51,9.51,9.538083916083917,105.15247108307044,0.14,2.84,54.69,3.401988983154297,6799.65,6819.7300000000005
mobilenet_v2,Pruning,8362.16,1.63,1.63,9.91,9.91,10.065328671328672,100.90817356205852,0.14,2.58,68.39,3.3319292068481445,7085.650000000001,7196.71
mobilenet_v2,Distillation,8477.0,1.71,1.71,10.12,10.12,10.145944055944057,98.81422924901186,0.14,2.84,64.34,3.2358808517456055,7235.799999999999,7254.35
efficientnet_b0,Base,26790.66,27.69,27.69,35.81,35.81,9.779454545454543,27.925160569673277,0.44,4.36,61.82,6.106398582458496,25604.15,6992.309999999999
efficientnet_b0,Pruning,24761.22,24.97,24.97,33.04,33.04,9.661076923076926,30.26634382566586,0.54,3.67,37.06,5.588894844055176,23623.6,6907.670000000003
efficientnet_b0,Distillation,26581.23,27.13,27.13,35.6,35.6,10.046545454545456,28.08988764044944,0.21,4.48,63.36,5.856590270996094,25454.0,7183.280000000001
mnasnet1_0,Base,8453.03,2.4,2.4,10.09,10.09,9.42241958041958,99.10802775024776,0.14,3.94,85.03,4.1704301834106445,7214.349999999999,6737.03
mnasnet1_0,Pruning,8540.96,2.11,2.11,10.2,10.2,9.8353986013986,98.03921568627452,0.14,3.66,78.6,3.8245849609375,7292.999999999999,7032.309999999999
mnasnet1_0,Distillation,8579.36,2.39,2.39,10.35,10.35,9.609104895104895,96.61835748792272,0.14,3.94,81.54,4.109734535217285,7400.25,6870.51
resnet18,Base,7674.64,1.18,1.18,9.0,9.0,9.55376223776224,111.11111111111111,0.14,10.96,89.51,10.106151580810547,6435.0,6830.940000000002
resnet18,Pruning,8310.91,1.06,1.06,9.77,9.77,10.563650349650349,102.3541453428864,0.14,9.62,63.64,9.336134910583496,6985.549999999999,7553.009999999999
resnet18,Distillation,8565.57,1.21,1.21,10.03,10.03,10.76981818181818,99.70089730807578,0.14,10.97,85.87,9.941035270690918,7171.45,7700.419999999999
mobilenet_v2,Base,7954.19,1.71,1.71,9.4,9.4,9.41474125874126,106.38297872340424,0.14,2.84,54.69,3.401988983154297,6721.0,6731.540000000002
mobilenet_v2,Pruning,8129.79,1.65,1.65,9.57,9.57,9.720335664335664,104.4932079414838,0.14,2.58,68.39,3.3319292068481445,6842.55,6950.04
mobilenet_v2,Distillation,8361.42,1.71,1.71,9.87,9.87,9.984293706293704,101.31712259371837,0.14,2.84,64.34,3.2358808517456055,7057.049999999999,7138.769999999998
efficientnet_b0,Base,26473.63,27.69,27.69,35.36,35.36,9.336055944055946,28.28054298642534,0.44,4.36,61.82,6.106398582458496,25282.399999999998,6675.280000000002
efficientnet_b0,Pruning,24969.73,24.97,24.97,33.3,33.3,9.9526993006993,30.030030030030037,0.54,3.67,37.06,5.588894844055176,23809.499999999996,7116.179999999999
efficientnet_b0,Distillation,26246.2,27.12,27.12,35.17,35.17,9.587972027972024,28.433323855558715,0.21,4.48,63.36,5.856590270996094,25146.550000000003,6855.399999999997
mnasnet1_0,Base,8650.69,2.4,2.4,10.41,10.41,9.698867132867134,96.06147934678194,0.14,3.94,85.03,4.1704301834106445,7443.150000000001,6934.6900000000005
mnasnet1_0,Pruning,9199.0,2.17,2.17,10.98,10.98,10.695734265734266,91.07468123861568,0.14,3.66,78.6,3.8245849609375,7850.700000000001,7647.450000000001
mnasnet1_0,Distillation,9275.17,2.41,2.41,11.13,11.13,10.562265734265734,89.84725965858041,0.14,3.94,81.54,4.109734535217285,7957.950000000001,7552.02
resnet18,Base,8765.87,1.26,1.26,10.26,10.26,10.999958041958044,97.46588693957116,0.14,10.96,89.51,10.106151580810547,7335.9,7864.970000000001
resnet18,Pruning,8092.66,1.06,1.06,9.42,9.42,10.258405594405591,106.15711252653928,0.14,9.62,63.64,9.336134910583496,6735.3,7334.7599999999975
resnet18,Distillation,8276.4,1.2,1.2,9.69,9.69,10.375384615384617,103.19917440660475,0.14,10.97,85.87,9.941035270690918,6928.349999999999,7418.400000000001
mobilenet_v2,Base,8462.5,1.69,1.69,10.0,10.0,10.145664335664335,100.0,0.14,2.84,54.69,3.401988983154297,7150.0,7254.15
mobilenet_v2,Pruning,9312.43,1.69,1.69,10.88,10.88,11.334377622377623,91.91176470588236,0.14,2.58,68.39,3.3319292068481445,7779.200000000001,8104.080000000001
mobilenet_v2,Distillation,8343.53,1.76,1.76,9.93,9.93,9.909272727272729,100.70493454179255,0.14,2.84,64.34,3.2358808517456055,7099.95,7085.130000000001
efficientnet_b0,Base,26799.14,27.69,27.69,35.81,35.81,9.791314685314685,27.925160569673277,0.44,4.36,61.82,6.106398582458496,25604.15,7000.79
