Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,FPS,Peak Memory,Peak Memory Accelerator,Accuracy,Weights Memory,Total kernel run time,Total Overhead
mnasnet1_0,Base,8005.44,2.38,2.38,9.74,9.74,8.81641958041958,102.6694045174538,0.14,3.94,87.41,4.1704301834106445,6964.1,6303.74
mnasnet1_0,Pruning,8021.59,2.09,2.09,9.72,9.72,9.129006993006993,102.880658436214,0.14,3.66,77.76,3.8245849609375,6949.8,6527.24
mnasnet1_0,Distillation,8055.09,2.38,2.38,9.77,9.77,8.885860139860139,102.3541453428864,0.14,3.94,81.54,4.109734535217285,6985.549999999999,6353.389999999999
resnet18,Base,7014.53,1.16,1.16,8.31,8.31,8.650531468531469,120.33694344163658,0.14,10.97,94.69,10.106151580810547,5941.650000000001,6185.13
resnet18,Pruning,7098.92,1.01,1.01,8.47,8.47,8.918559440559441,118.06375442739078,0.14,9.62,64.62,9.336134910583496,6056.05,6376.77
resnet18,Distillation,7617.73,1.2,1.2,9.13,9.13,9.454167832167832,109.5290251916758,0.14,10.97,85.87,9.941035270690918,6527.950000000001,6759.73
mobilenet_v2,Base,7447.06,1.72,1.72,8.95,8.95,8.695468531468531,111.731843575419,0.14,2.84,64.9,3.401988983154297,6399.249999999999,6217.26
mobilenet_v2,Pruning,7499.73,1.61,1.61,9.01,9.01,8.879132867132867,110.98779134295228,0.14,2.58,68.95,3.3319292068481445,6442.15,6348.58
mobilenet_v2,Distillation,7820.61,1.69,1.69,9.44,9.44,9.247916083916085,105.93220338983052,0.14,2.84,64.34,3.2358808517456055,6749.599999999999,6612.26
efficientnet_b0,Base,26517.2,27.68,27.68,35.56,35.56,9.406993006993003,28.1214848143982,0.44,4.36,63.36,6.106398582458496,25425.4,6725.999999999997
efficientnet_b0,Pruning,24606.75,24.96,24.96,32.86,32.86,9.455034965034962,30.432136335970785,0.54,3.67,59.02,5.588894844055176,23494.899999999998,6760.349999999998
efficientnet_b0,Distillation,26401.28,27.12,27.12,35.46,35.46,9.804867132867129,28.20078962210942,0.21,4.48,63.36,5.856590270996094,25353.9,7010.479999999997
mnasnet1_0,Base,7656.82,2.38,2.38,9.23,9.23,8.32883916083916,108.34236186348862,0.14,3.94,87.41,4.1704301834106445,6599.450000000001,5955.119999999999
mnasnet1_0,Pruning,8017.49,2.1,2.1,9.69,9.69,9.113272727272728,103.19917440660475,0.14,3.66,77.76,3.8245849609375,6928.349999999999,6515.990000000001
mnasnet1_0,Distillation,8028.28,2.39,2.39,9.72,9.72,8.838363636363635,102.880658436214,0.14,3.94,81.54,4.109734535217285,6949.8,6319.429999999999
resnet18,Base,7207.43,1.17,1.17,8.64,8.64,8.91032167832168,115.74074074074072,0.14,10.97,94.69,10.106151580810547,6177.6,6370.880000000001
resnet18,Pruning,7109.81,1.09,1.09,8.42,8.42,8.85379020979021,118.76484560570071,0.14,9.62,64.62,9.336134910583496,6020.3,6330.46
resnet18,Distillation,7364.16,1.17,1.17,8.78,8.78,9.129524475524477,113.89521640091117,0.14,10.97,85.87,9.941035270690918,6277.7,6527.610000000001
mobilenet_v2,Base,7336.24,1.69,1.69,8.75,8.75,8.570475524475524,114.28571428571428,0.14,2.84,64.9,3.401988983154297,6256.25,6127.89
mobilenet_v2,Pruning,7698.73,1.63,1.63,9.18,9.18,9.137454545454544,108.93246187363836,0.14,2.58,68.95,3.3319292068481445,6563.7,6533.279999999999
mobilenet_v2,Distillation,7671.25,1.71,1.71,9.2,9.2,9.01902097902098,108.69565217391305,0.14,2.84,64.34,3.2358808517456055,6577.999999999999,6448.6
efficientnet_b0,Base,26615.07,27.68,27.68,35.32,35.32,9.543874125874126,28.312570781426952,0.44,4.36,63.36,6.106398582458496,25253.8,6823.87
efficientnet_b0,Pruning,,,,,,,,,,,5.588894844055176,,
efficientnet_b0,Distillation,26295.37,27.12,27.12,35.23,35.23,9.65674125874126,28.38489923360772,0.21,4.48,63.36,5.856590270996094,25189.449999999997,6904.570000000001
mnasnet1_0,Base,8010.62,2.38,2.38,9.7,9.7,8.823664335664336,103.09278350515464,0.14,3.94,87.41,4.1704301834106445,6935.499999999999,6308.92
mnasnet1_0,Pruning,7705.89,2.09,2.09,9.35,9.35,8.687468531468532,106.951871657754,0.14,3.66,77.76,3.8245849609375,6685.25,6211.540000000001
mnasnet1_0,Distillation,8208.23,2.38,2.38,9.98,9.98,9.100041958041956,100.2004008016032,0.14,3.94,81.54,4.109734535217285,7135.700000000001,6506.529999999999
resnet18,Base,7081.77,1.13,1.13,8.33,8.33,8.774573426573426,120.04801920768308,0.14,10.97,94.69,10.106151580810547,5955.95,6273.82
resnet18,Pruning,7191.22,1.03,1.03,8.59,8.59,9.02765034965035,116.41443538998836,0.14,9.62,64.62,9.336134910583496,6141.849999999999,6454.77
resnet18,Distillation,7462.37,1.2,1.2,8.85,8.85,9.23688111888112,112.99435028248588,0.14,10.97,85.87,9.941035270690918,6327.75,6604.370000000001
mobilenet_v2,Base,7659.36,1.68,1.68,9.23,9.23,9.032391608391608,108.34236186348862,0.14,2.84,64.9,3.401988983154297,6599.450000000001,6458.16
mobilenet_v2,Pruning,7662.64,1.61,1.61,9.15,9.15,9.106979020979022,109.2896174863388,0.14,2.58,68.95,3.3319292068481445,6542.25,6511.490000000001
mobilenet_v2,Distillation,7863.12,1.7,1.7,9.47,9.47,9.29737062937063,105.59662090813092,0.14,2.84,64.34,3.2358808517456055,6771.05,6647.62
efficientnet_b0,Base,26697.35,27.68,27.68,35.64,35.64,9.658951048951046,28.058361391694724,0.44,4.36,63.36,6.106398582458496,25482.600000000002,6906.149999999998
efficientnet_b0,Pruning,24781.93,24.96,24.96,33.12,33.12,9.700041958041956,30.193236714975846,0.54,3.67,59.02,5.588894844055176,23680.8,6935.529999999998
efficientnet_b0,Distillation,26186.56,27.12,27.12,35.16,35.16,9.504559440559444,28.441410693970425,0.21,4.48,63.36,5.856590270996094,25139.399999999998,6795.760000000002
mnasnet1_0,Base,7946.67,2.39,2.39,9.64,9.64,8.724223776223775,103.7344398340249,0.14,3.94,87.41,4.1704301834106445,6892.6,6237.82
mnasnet1_0,Pruning,7931.2,2.09,2.09,9.64,9.64,9.002587412587413,103.7344398340249,0.14,3.66,77.76,3.8245849609375,6892.6,6436.85
mnasnet1_0,Distillation,8006.74,2.4,2.4,9.72,9.72,8.798237762237761,102.880658436214,0.14,3.94,81.54,4.109734535217285,6949.8,6290.739999999999
resnet18,Base,7048.77,1.16,1.16,8.33,8.33,8.69841958041958,120.04801920768308,0.14,10.97,94.69,10.106151580810547,5955.95,6219.37
resnet18,Pruning,7340.24,1.02,1.02,8.74,8.74,9.24606993006993,114.41647597254004,0.14,9.62,64.62,9.336134910583496,6249.1,6610.9400000000005
resnet18,Distillation,7198.58,1.16,1.16,8.58,8.58,8.907944055944055,116.55011655011656,0.14,10.97,85.87,9.941035270690918,6134.7,6369.179999999999
mobilenet_v2,Base,7494.37,1.72,1.72,8.98,8.98,8.761636363636363,111.358574610245,0.14,2.84,64.9,3.401988983154297,6420.700000000001,6264.57
mobilenet_v2,Pruning,7539.1,1.63,1.63,9.04,9.04,8.914195804195806,110.61946902654869,0.14,2.58,68.95,3.3319292068481445,6463.599999999999,6373.6500000000015
mobilenet_v2,Distillation,8299.71,1.69,1.69,10.15,10.15,9.917986013986011,98.52216748768473,0.14,2.84,64.34,3.2358808517456055,7257.25,7091.359999999998
efficientnet_b0,Base,28144.31,27.68,27.68,37.81,37.81,11.682671328671333,26.44802962179317,0.44,4.36,63.36,6.106398582458496,27034.15,8353.110000000002
efficientnet_b0,Pruning,24718.06,24.96,24.96,33.03,33.03,9.610713286713285,30.275507114744173,0.54,3.67,59.02,5.588894844055176,23616.45,6871.659999999999
efficientnet_b0,Distillation,26172.67,27.12,27.12,35.14,35.14,9.485132867132863,28.45759817871372,0.21,4.48,63.36,5.856590270996094,25125.100000000002,6781.869999999997
mnasnet1_0,Base,8250.22,2.39,2.39,10.0,10.0,9.14876923076923,100.0,0.14,3.94,87.41,4.1704301834106445,7150.0,6541.369999999999
mnasnet1_0,Pruning,7762.86,2.14,2.14,9.37,9.37,8.717146853146852,106.72358591248668,0.14,3.66,77.76,3.8245849609375,6699.549999999999,6232.759999999999
mnasnet1_0,Distillation,8164.96,2.38,2.38,9.96,9.96,9.039524475524477,100.4016064257028,0.14,3.94,81.54,4.109734535217285,7121.400000000001,6463.260000000001
resnet18,Base,7307.66,1.13,1.13,8.72,8.72,9.090503496503498,114.6788990825688,0.14,10.97,94.69,10.106151580810547,6234.8,6499.710000000001
resnet18,Pruning,6962.27,1.04,1.04,8.24,8.24,8.697440559440562,121.35922330097088,0.14,9.62,64.62,9.336134910583496,5891.6,6218.670000000002
resnet18,Distillation,7112.99,1.21,1.21,8.43,8.43,8.738237762237762,118.62396204033216,0.14,10.97,85.87,9.941035270690918,6027.45,6247.84
mobilenet_v2,Base,7773.27,1.7,1.7,9.31,9.31,9.171706293706295,107.41138560687432,0.14,2.84,64.9,3.401988983154297,6656.650000000001,6557.770000000001
mobilenet_v2,Pruning,7558.95,1.63,1.63,9.08,9.08,8.941958041958042,110.13215859030836,0.14,2.58,68.95,3.3319292068481445,6492.2,6393.5
mobilenet_v2,Distillation,7776.12,1.69,1.69,9.37,9.37,9.185692307692308,106.72358591248668,0.14,2.84,64.34,3.2358808517456055,6699.549999999999,6567.77
efficientnet_b0,Base,26803.98,27.68,27.68,35.7,35.7,9.808083916083916,28.011204481792717,0.44,4.36,63.36,6.106398582458496,25525.500000000004,7012.78
efficientnet_b0,Pruning,24482.7,24.96,24.96,32.8,32.8,9.28153846153846,30.487804878048784,0.54,3.67,59.02,5.588894844055176,23451.999999999996,6636.299999999999
efficientnet_b0,Distillation,26038.91,27.12,27.12,34.92,34.92,9.298055944055942,28.6368843069874,0.21,4.48,63.36,5.856590270996094,24967.800000000003,6648.109999999999
mnasnet1_0,Base,7919.74,2.38,2.38,9.59,9.59,8.69655944055944,104.2752867570386,0.14,3.94,87.41,4.1704301834106445,6856.849999999999,6218.04
mnasnet1_0,Pruning,8120.57,2.1,2.1,9.86,9.86,9.25744055944056,101.41987829614604,0.14,3.66,77.76,3.8245849609375,7049.9,6619.070000000001
mnasnet1_0,Distillation,8086.87,2.39,2.39,9.78,9.78,8.920307692307691,102.24948875255625,0.14,3.94,81.54,4.109734535217285,6992.7,6378.0199999999995
resnet18,Base,7018.12,1.16,1.16,8.3,8.3,8.655552447552447,120.48192771084337,0.14,10.97,94.69,10.106151580810547,5934.500000000001,6188.719999999999
resnet18,Pruning,7161.0,1.03,1.03,8.49,8.49,8.985384615384616,117.78563015312132,0.14,9.62,64.62,9.336134910583496,6070.35,6424.55
resnet18,Distillation,7172.88,1.15,1.15,8.49,8.49,8.882,117.78563015312132,0.14,10.97,85.87,9.941035270690918,6070.35,6350.63
mobilenet_v2,Base,7442.3,1.7,1.7,8.87,8.87,8.70881118881119,112.73957158962796,0.14,2.84,64.9,3.401988983154297,6342.049999999999,6226.8
mobilenet_v2,Pruning,7727.19,1.62,1.62,9.23,9.23,9.18725874125874,108.34236186348862,0.14,2.58,68.95,3.3319292068481445,6599.450000000001,6568.8899999999985
mobilenet_v2,Distillation,7694.52,1.7,1.7,9.21,9.21,9.061566433566435,108.57763300760044,0.14,2.84,64.34,3.2358808517456055,6585.150000000001,6479.020000000001
efficientnet_b0,Base,26644.22,27.68,27.68,35.71,35.71,9.584643356643362,28.00336040324839,0.44,4.36,63.36,6.106398582458496,25532.65,6853.020000000004
efficientnet_b0,Pruning,24879.91,24.96,24.96,33.29,33.29,9.83707692307692,30.0390507659958,0.54,3.67,59.02,5.588894844055176,23802.35,7033.5099999999975
efficientnet_b0,Distillation,26255.1,27.12,27.12,35.16,35.16,9.60041958041958,28.441410693970425,0.21,4.48,63.36,5.856590270996094,25139.399999999998,6864.299999999999
mnasnet1_0,Base,7671.24,2.39,2.39,9.27,9.27,8.339006993006992,107.87486515641856,0.14,3.94,87.41,4.1704301834106445,6628.049999999999,5962.389999999999
mnasnet1_0,Pruning,8086.88,2.1,2.1,9.79,9.79,9.210321678321678,102.1450459652707,0.14,3.66,77.76,3.8245849609375,6999.849999999999,6585.38
mnasnet1_0,Distillation,8220.74,2.39,2.39,9.96,9.96,9.10753846153846,100.4016064257028,0.14,3.94,81.54,4.109734535217285,7121.400000000001,6511.889999999999
resnet18,Base,7145.05,1.16,1.16,8.42,8.42,8.833076923076923,118.76484560570071,0.14,10.97,94.69,10.106151580810547,6020.3,6315.650000000001
resnet18,Pruning,7405.34,1.06,1.06,8.79,8.79,9.29711888111888,113.7656427758817,0.14,9.62,64.62,9.336134910583496,6284.849999999999,6647.44
resnet18,Distillation,7244.49,1.18,1.18,8.6,8.6,8.952153846153847,116.27906976744188,0.14,10.97,85.87,9.941035270690918,6149.0,6400.79
mobilenet_v2,Base,7794.15,1.69,1.69,9.32,9.32,9.210909090909093,107.2961373390558,0.14,2.84,64.9,3.401988983154297,6663.8,6585.800000000001
mobilenet_v2,Pruning,7574.38,1.63,1.63,9.06,9.06,8.963538461538462,110.37527593818984,0.14,2.58,68.95,3.3319292068481445,6477.900000000001,6408.93
mobilenet_v2,Distillation,7774.28,1.7,1.7,9.39,9.39,9.173118881118882,106.49627263045792,0.14,2.84,64.34,3.2358808517456055,6713.85,6558.780000000001
efficientnet_b0,Base,26406.53,27.68,27.68,35.42,35.42,9.25220979020979,28.2326369282891,0.44,4.36,63.36,6.106398582458496,25325.300000000003,6615.33
efficientnet_b0,Pruning,24795.59,24.96,24.96,33.13,33.13,9.719146853146851,30.18412315122245,0.54,3.67,59.02,5.588894844055176,23687.95,6949.189999999999
efficientnet_b0,Distillation,26355.13,27.12,27.12,35.33,35.33,9.74032167832168,28.304557033682425,0.21,4.48,63.36,5.856590270996094,25260.949999999997,6964.330000000001
mnasnet1_0,Base,7922.09,2.38,2.38,9.6,9.6,8.699846153846153,104.16666666666669,0.14,3.94,87.41,4.1704301834106445,6864.0,6220.389999999999
mnasnet1_0,Pruning,8261.23,2.09,2.09,9.99,9.99,9.464167832167831,100.1001001001001,0.14,3.66,77.76,3.8245849609375,7142.85,6766.879999999999
mnasnet1_0,Distillation,8171.27,2.41,2.41,9.9,9.9,9.01834965034965,101.010101010101,0.14,3.94,81.54,4.109734535217285,7078.5,6448.12
resnet18,Base,6938.04,1.17,1.17,8.22,8.22,8.533552447552447,121.654501216545,0.14,10.97,94.69,10.106151580810547,5877.3,6101.49
resnet18,Pruning,7067.99,1.03,1.03,8.38,8.38,8.855300699300699,119.33174224343676,0.14,9.62,64.62,9.336134910583496,5991.700000000001,6331.54
resnet18,Distillation,7391.14,1.16,1.16,8.89,8.89,9.177258741258742,112.4859392575928,0.14,10.97,85.87,9.941035270690918,6356.35,6561.740000000001
mobilenet_v2,Base,7610.77,1.68,1.68,9.14,9.14,8.964433566433568,109.40919037199124,0.14,2.84,64.9,3.401988983154297,6535.1,6409.5700000000015
mobilenet_v2,Pruning,7890.36,1.61,1.61,9.32,9.32,9.425468531468532,107.2961373390558,0.14,2.58,68.95,3.3319292068481445,6663.8,6739.21
mobilenet_v2,Distillation,7733.86,1.71,1.71,9.29,9.29,9.106587412587412,107.64262648008612,0.14,2.84,64.34,3.2358808517456055,6642.349999999999,6511.21
efficientnet_b0,Base,26382.22,27.68,27.68,35.39,35.39,9.21820979020979,28.256569652444192,0.44,4.36,63.36,6.106398582458496,25303.850000000002,6591.02
efficientnet_b0,Pruning,24863.8,24.96,24.96,33.26,33.26,9.814545454545453,30.06614552014432,0.54,3.67,59.02,5.588894844055176,23780.899999999998,7017.399999999999
efficientnet_b0,Distillation,26318.66,27.12,27.12,35.29,35.29,9.68931468531468,28.33663927458204,0.21,4.48,63.36,5.856590270996094,25232.35,6927.859999999996
mnasnet1_0,Base,7929.27,2.39,2.39,9.6,9.6,8.699888111888113,104.16666666666669,0.14,3.94,87.41,4.1704301834106445,6864.0,6220.42
mnasnet1_0,Pruning,7972.01,2.09,2.09,9.58,9.58,9.059664335664335,104.38413361169104,0.14,3.66,77.76,3.8245849609375,6849.7,6477.66
mnasnet1_0,Distillation,8515.52,2.38,2.38,10.37,10.37,9.529818181818182,96.43201542912249,0.14,3.94,81.54,4.109734535217285,7414.549999999999,6813.820000000001
resnet18,Base,6945.58,1.17,1.17,8.23,8.23,8.544097902097903,121.50668286755771,0.14,10.97,94.69,10.106151580810547,5884.450000000001,6109.030000000001
resnet18,Pruning,7249.77,1.03,1.03,8.6,8.6,9.109538461538463,116.27906976744188,0.14,9.62,64.62,9.336134910583496,6149.0,6513.3200000000015
resnet18,Distillation,7421.81,1.18,1.18,8.89,8.89,9.200153846153848,112.4859392575928,0.14,10.97,85.87,9.941035270690918,6356.35,6578.1100000000015
mobilenet_v2,Base,7634.69,1.68,1.68,9.13,9.13,8.99788811188811,109.5290251916758,0.14,2.84,64.9,3.401988983154297,6527.950000000001,6433.489999999999
mobilenet_v2,Pruning,7673.21,1.61,1.61,9.2,9.2,9.12176223776224,108.69565217391305,0.14,2.58,68.95,3.3319292068481445,6577.999999999999,6522.060000000002
mobilenet_v2,Distillation,8179.58,1.69,1.69,9.87,9.87,9.749972027972028,101.31712259371837,0.14,2.84,64.34,3.2358808517456055,7057.049999999999,6971.23
efficientnet_b0,Base,26474.37,27.68,27.68,35.51,35.51,9.347090909090907,28.161081385525204,0.44,4.36,63.36,6.106398582458496,25389.649999999998,6683.169999999998
efficientnet_b0,Pruning,24758.28,24.96,24.96,33.15,33.15,9.666965034965031,30.1659125188537,0.54,3.67,59.02,5.588894844055176,23702.25,6911.879999999997
efficientnet_b0,Distillation,26406.57,27.12,27.12,35.23,35.23,9.812265734265733,28.38489923360772,0.21,4.48,63.36,5.856590270996094,25189.449999999997,7015.769999999999
mnasnet1_0,Base,8073.03,2.39,2.39,9.77,9.77,8.900951048951049,102.3541453428864,0.14,3.94,87.41,4.1704301834106445,6985.549999999999,6364.179999999999
mnasnet1_0,Pruning,7905.55,2.1,2.1,9.58,9.58,8.956713286713287,104.38413361169104,0.14,3.66,77.76,3.8245849609375,6849.7,6404.05
mnasnet1_0,Distillation,8617.6,2.38,2.38,10.49,10.49,9.672587412587417,95.32888465204957,0.14,3.94,81.54,4.109734535217285,7500.35,6915.900000000003
resnet18,Base,7154.05,1.15,1.15,8.46,8.46,8.855664335664336,118.20330969267138,0.14,10.97,94.69,10.106151580810547,6048.900000000001,6331.8
resnet18,Pruning,7129.07,1.11,1.11,8.47,8.47,8.860727272727273,118.06375442739078,0.14,9.62,64.62,9.336134910583496,6056.05,6335.42
resnet18,Distillation,9090.49,1.16,1.16,11.23,11.23,11.553972027972028,89.04719501335708,0.14,10.97,85.87,9.941035270690918,8029.450000000001,8261.09
mobilenet_v2,Base,7838.67,1.7,1.7,9.44,9.44,9.263174825174826,105.93220338983052,0.14,2.84,64.9,3.401988983154297,6749.599999999999,6623.17
mobilenet_v2,Pruning,7742.8,1.62,1.62,9.32,9.32,9.20909090909091,107.2961373390558,0.14,2.58,68.95,3.3319292068481445,6663.8,6584.500000000001
mobilenet_v2,Distillation,7704.48,1.71,1.71,9.21,9.21,9.065496503496504,108.57763300760044,0.14,2.84,64.34,3.2358808517456055,6585.150000000001,6481.830000000001
efficientnet_b0,Base,26939.38,27.68,27.68,35.77,35.77,9.997454545454543,27.95638803466592,0.44,4.36,63.36,6.106398582458496,25575.550000000003,7148.1799999999985
efficientnet_b0,Pruning,24647.22,24.96,24.96,32.96,32.96,9.511636363636365,30.33980582524272,0.54,3.67,59.02,5.588894844055176,23566.4,6800.820000000001
efficientnet_b0,Distillation,26369.61,27.12,27.12,35.34,35.34,9.760573426573426,28.296547821165817,0.21,4.48,63.36,5.856590270996094,25268.100000000002,6978.8099999999995
mnasnet1_0,Base,7905.56,2.38,2.38,9.56,9.56,8.676727272727273,104.60251046025104,0.14,3.94,87.41,4.1704301834106445,6835.400000000001,6203.860000000001
mnasnet1_0,Pruning,7774.54,2.1,2.1,9.38,9.38,8.773482517482519,106.6098081023454,0.14,3.66,77.76,3.8245849609375,6706.700000000001,6273.040000000001
mnasnet1_0,Distillation,8305.58,2.38,2.38,10.16,10.16,9.236195804195804,98.4251968503937,0.14,3.94,81.54,4.109734535217285,7264.400000000001,6603.879999999999
resnet18,Base,7072.32,1.13,1.13,8.33,8.33,8.761356643356642,120.04801920768308,0.14,10.97,94.69,10.106151580810547,5955.95,6264.369999999999
resnet18,Pruning,6979.45,1.02,1.02,8.26,8.26,8.74146853146853,121.06537530266344,0.14,9.62,64.62,9.336134910583496,5905.9,6250.15
resnet18,Distillation,7149.76,1.16,1.16,8.47,8.47,8.839664335664336,118.06375442739078,0.14,10.97,85.87,9.941035270690918,6056.05,6320.360000000001
mobilenet_v2,Base,7563.09,1.69,1.69,9.05,9.05,8.887748251748253,110.49723756906076,0.14,2.84,64.9,3.401988983154297,6470.750000000001,6354.740000000001
mobilenet_v2,Pruning,7732.97,1.62,1.62,9.25,9.25,9.195342657342657,108.10810810810813,0.14,2.58,68.95,3.3319292068481445,6613.75,6574.67
mobilenet_v2,Distillation,7604.31,1.7,1.7,9.1,9.1,8.935398601398603,109.8901098901099,0.14,2.84,64.34,3.2358808517456055,6506.5,6388.810000000001
efficientnet_b0,Base,26721.53,27.68,27.68,35.82,35.82,9.69276923076923,27.917364600781685,0.44,4.36,63.36,6.106398582458496,25611.3,6930.329999999999
efficientnet_b0,Pruning,24508.44,24.96,24.96,32.78,32.78,9.317538461538462,30.50640634533252,0.54,3.67,59.02,5.588894844055176,23437.7,6662.04
efficientnet_b0,Distillation,26367.31,27.12,27.12,35.33,35.33,9.757356643356648,28.304557033682425,0.21,4.48,63.36,5.856590270996094,25260.949999999997,6976.510000000003
mnasnet1_0,Base,7923.23,2.39,2.39,9.53,9.53,8.691440559440558,104.93179433368311,0.14,3.94,87.41,4.1704301834106445,6813.95,6214.379999999999
mnasnet1_0,Pruning,8041.35,2.1,2.1,9.76,9.76,9.146643356643358,102.45901639344262,0.14,3.66,77.76,3.8245849609375,6978.4,6539.85
mnasnet1_0,Distillation,8010.82,2.39,2.39,9.76,9.76,8.813944055944056,102.45901639344262,0.14,3.94,81.54,4.109734535217285,6978.4,6301.97
resnet18,Base,7111.43,1.17,1.17,8.4,8.4,8.776055944055944,119.04761904761904,0.14,10.97,94.69,10.106151580810547,6006.0,6274.88
resnet18,Pruning,7151.55,1.04,1.04,8.42,8.42,8.962167832167832,118.76484560570071,0.14,9.62,64.62,9.336134910583496,6020.3,6407.95
resnet18,Distillation,7366.12,1.15,1.15,8.76,8.76,9.152265734265734,114.15525114155253,0.14,10.97,85.87,9.941035270690918,6263.4,6543.87
mobilenet_v2,Base,7318.82,1.7,1.7,8.72,8.72,8.536111888111888,114.6788990825688,0.14,2.84,64.9,3.401988983154297,6234.8,6103.32
mobilenet_v2,Pruning,7606.97,1.66,1.66,9.17,9.17,8.97911888111888,109.05125408942205,0.14,2.58,68.95,3.3319292068481445,6556.55,6420.07
mobilenet_v2,Distillation,7819.46,1.69,1.69,9.43,9.43,9.246307692307694,106.04453870625665,0.14,2.84,64.34,3.2358808517456055,6742.45,6611.110000000001
efficientnet_b0,Base,26448.65,27.68,27.68,35.48,35.48,9.311118881118889,28.184892897406996,0.44,4.36,63.36,6.106398582458496,25368.199999999997,6657.450000000005
efficientnet_b0,Pruning,24885.17,24.96,24.96,33.25,33.25,9.844433566433564,30.07518796992481,0.54,3.67,59.02,5.588894844055176,23773.75,7038.769999999998
efficientnet_b0,Distillation,26234.35,27.12,27.12,35.14,35.14,9.571398601398595,28.45759817871372,0.21,4.48,63.36,5.856590270996094,25125.100000000002,6843.549999999996
mnasnet1_0,Base,8063.17,2.39,2.39,9.81,9.81,8.887160839160838,101.9367991845056,0.14,3.94,87.41,4.1704301834106445,7014.150000000001,6354.32
mnasnet1_0,Pruning,7753.7,2.09,2.09,9.33,9.33,8.754335664335665,107.18113612004286,0.14,3.66,77.76,3.8245849609375,6670.95,6259.35
mnasnet1_0,Distillation,8271.55,2.39,2.39,9.7,9.7,9.178601398601398,103.09278350515464,0.14,3.94,81.54,4.109734535217285,6935.499999999999,6562.699999999999
resnet18,Base,7220.28,1.15,1.15,8.6,8.6,8.948293706293706,116.27906976744188,0.14,10.97,94.69,10.106151580810547,6149.0,6398.03
resnet18,Pruning,6949.3,1.06,1.06,8.28,8.28,8.6593006993007,120.7729468599034,0.14,9.62,64.62,9.336134910583496,5920.2,6191.4
resnet18,Distillation,7415.08,1.15,1.15,8.86,8.86,9.220741258741258,112.8668171557562,0.14,10.97,85.87,9.941035270690918,6334.9,6592.83
mobilenet_v2,Base,7400.9,1.69,1.69,8.87,8.87,8.66090909090909,112.73957158962796,0.14,2.84,64.9,3.401988983154297,6342.049999999999,6192.549999999999
mobilenet_v2,Pruning,7803.9,1.63,1.63,9.45,9.45,9.284545454545457,105.82010582010582,0.14,2.58,68.95,3.3319292068481445,6756.749999999999,6638.450000000002
mobilenet_v2,Distillation,7521.88,1.68,1.68,9.06,9.06,8.840111888111888,110.37527593818984,0.14,2.84,64.34,3.2358808517456055,6477.900000000001,6320.68
efficientnet_b0,Base,26469.03,27.68,27.68,35.48,35.48,9.339622377622376,28.184892897406996,0.44,4.36,63.36,6.106398582458496,25368.199999999997,6677.829999999999
efficientnet_b0,Pruning,24868.37,24.96,24.96,33.25,33.25,9.820937062937062,30.07518796992481,0.54,3.67,59.02,5.588894844055176,23773.75,7021.969999999999
efficientnet_b0,Distillation,26095.11,27.12,27.12,35.04,35.04,9.376657342657342,28.538812785388128,0.21,4.48,63.36,5.856590270996094,25053.6,6704.3099999999995
mnasnet1_0,Base,7963.18,2.41,2.41,9.64,9.64,8.727314685314685,103.7344398340249,0.14,3.94,87.41,4.1704301834106445,6892.6,6240.03
mnasnet1_0,Pruning,7737.8,2.14,2.14,9.34,9.34,8.682097902097901,107.06638115631692,0.14,3.66,77.76,3.8245849609375,6678.099999999999,6207.699999999999
mnasnet1_0,Distillation,8020.75,2.38,2.38,9.69,9.69,8.837832167832168,103.19917440660475,0.14,3.94,81.54,4.109734535217285,6928.349999999999,6319.05
resnet18,Base,7277.84,1.14,1.14,8.37,8.37,9.038797202797202,119.47431302270012,0.14,10.97,94.69,10.106151580810547,5984.549999999999,6462.74
resnet18,Pruning,7265.7,1.03,1.03,8.62,8.62,9.131818181818184,116.0092807424594,0.14,9.62,64.62,9.336134910583496,6163.299999999999,6529.250000000002
resnet18,Distillation,7154.73,1.15,1.15,8.54,8.54,8.856615384615383,117.096018735363,0.14,10.97,85.87,9.941035270690918,6106.099999999999,6332.479999999999
mobilenet_v2,Base,7427.78,1.69,1.69,8.95,8.95,8.698503496503497,111.731843575419,0.14,2.84,64.9,3.401988983154297,6399.249999999999,6219.43
mobilenet_v2,Pruning,7421.38,1.62,1.62,8.91,8.91,8.759552447552448,112.2334455667789,0.14,2.58,68.95,3.3319292068481445,6370.650000000001,6263.08
mobilenet_v2,Distillation,7811.55,1.69,1.69,9.47,9.47,9.235244755244755,105.59662090813092,0.14,2.84,64.34,3.2358808517456055,6771.05,6603.2
efficientnet_b0,Base,26530.02,27.68,27.68,35.57,35.57,9.42492307692308,28.1135788585887,0.44,4.36,63.36,6.106398582458496,25432.55,6738.8200000000015
efficientnet_b0,Pruning,24763.79,24.96,24.96,33.12,33.12,9.67467132867133,30.193236714975846,0.54,3.67,59.02,5.588894844055176,23680.8,6917.390000000001
efficientnet_b0,Distillation,26355.6,27.12,27.12,35.34,35.34,9.740979020979015,28.296547821165817,0.21,4.48,63.36,5.856590270996094,25268.100000000002,6964.799999999996
