Model,Optimization,Total model run time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Avg. model run time per batch,Avg. model run time per image,Overhead per batch,FPS,Peak Memory,Peak Memory Accelerator,Accuracy,Weights Memory,Total kernel run time,Total Overhead
mnasnet1_0,Base,7736.36,2.41,2.41,9.3,9.3,8.410083916083915,107.5268817204301,0.14,3.94,87.41,4.1704301834106445,6649.500000000001,6013.209999999999
mnasnet1_0,Pruning,7856.73,2.11,2.11,9.45,9.45,8.878433566433566,105.82010582010582,0.14,3.66,77.76,3.8245849609375,6756.749999999999,6348.08
mnasnet1_0,Distillation,8654.2,2.44,2.44,10.39,10.39,9.663776223776225,96.24639076034649,0.14,3.94,81.54,4.109734535217285,7428.85,6909.6
resnet18,Base,7789.72,1.22,1.22,9.2,9.2,9.674713286713288,108.69565217391305,0.14,10.97,94.69,10.106151580810547,6577.999999999999,6917.420000000001
resnet18,Pruning,7926.61,1.23,1.23,9.31,9.31,9.85616783216783,107.41138560687432,0.14,9.62,64.62,9.336134910583496,6656.650000000001,7047.159999999999
resnet18,Distillation,7493.19,1.21,1.21,8.97,8.97,9.269986013986014,111.48272017837236,0.14,10.97,85.87,9.941035270690918,6413.55,6628.04
mobilenet_v2,Base,8332.78,1.78,1.78,9.83,9.83,9.874237762237764,101.7293997965412,0.14,2.84,64.9,3.401988983154297,7028.45,7060.080000000001
mobilenet_v2,Pruning,7343.63,1.72,1.72,8.76,8.76,8.550811188811188,114.15525114155253,0.14,2.58,68.95,3.3319292068481445,6263.4,6113.83
mobilenet_v2,Distillation,8171.37,1.72,1.72,9.71,9.71,9.70848951048951,102.98661174047372,0.14,2.84,64.34,3.2358808517456055,6942.650000000001,6941.57
efficientnet_b0,Base,25131.05,27.68,27.68,33.74,33.74,7.468321678321679,29.638411381149968,0.44,4.36,63.36,6.106398582458496,24124.100000000002,5339.85
efficientnet_b0,Pruning,23452.86,24.96,24.96,31.31,31.31,7.841202797202797,31.938677738741617,0.54,3.67,59.02,5.588894844055176,22386.649999999998,5606.46
efficientnet_b0,Distillation,25154.4,27.12,27.12,33.72,33.72,8.060979020979023,29.65599051008304,0.21,4.48,63.36,5.856590270996094,24109.8,5763.600000000001
mnasnet1_0,Base,7653.19,2.41,2.41,9.19,9.19,8.293762237762238,108.8139281828074,0.14,3.94,87.41,4.1704301834106445,6570.849999999999,5930.04
mnasnet1_0,Pruning,7807.71,2.13,2.13,9.46,9.46,8.789874125874125,105.70824524312896,0.14,3.66,77.76,3.8245849609375,6763.900000000001,6284.759999999999
mnasnet1_0,Distillation,8017.27,2.39,2.39,9.67,9.67,8.822965034965035,103.41261633919338,0.14,3.94,81.54,4.109734535217285,6914.05,6308.42
resnet18,Base,7028.51,1.19,1.19,8.18,8.18,8.640083916083917,122.24938875305624,0.14,10.97,94.69,10.106151580810547,5848.7,6177.660000000001
resnet18,Pruning,7686.74,1.14,1.14,9.03,9.03,9.610685314685314,110.74197120708747,0.14,9.62,64.62,9.336134910583496,6456.45,6871.639999999999
resnet18,Distillation,7045.4,1.22,1.22,8.34,8.34,8.633706293706293,119.90407673860912,0.14,10.97,85.87,9.941035270690918,5963.099999999999,6173.099999999999
mobilenet_v2,Base,7215.59,1.73,1.73,8.47,8.47,8.361734265734265,118.06375442739078,0.14,2.84,64.9,3.401988983154297,6056.05,5978.639999999999
mobilenet_v2,Pruning,7164.09,1.66,1.66,8.5,8.5,8.359706293706294,117.6470588235294,0.14,2.58,68.95,3.3319292068481445,6077.5,5977.1900000000005
mobilenet_v2,Distillation,7530.67,1.75,1.75,9.04,9.04,8.782405594405594,110.61946902654869,0.14,2.84,64.34,3.2358808517456055,6463.599999999999,6279.42
efficientnet_b0,Base,25924.72,27.68,27.68,34.8,34.8,8.57834965034965,28.73563218390805,0.44,4.36,63.36,6.106398582458496,24881.999999999996,6133.52
efficientnet_b0,Pruning,23438.35,24.96,24.96,31.4,31.4,7.82090909090909,31.847133757961785,0.54,3.67,59.02,5.588894844055176,22451.0,5591.95
efficientnet_b0,Distillation,25517.59,27.12,27.12,34.23,34.23,8.568937062937064,29.214139643587497,0.21,4.48,63.36,5.856590270996094,24474.449999999997,6126.790000000001
mnasnet1_0,Base,7756.36,2.42,2.42,9.31,9.31,8.428055944055943,107.41138560687432,0.14,3.94,87.41,4.1704301834106445,6656.650000000001,6026.0599999999995
mnasnet1_0,Pruning,7448.52,2.13,2.13,8.96,8.96,8.287510489510492,111.60714285714285,0.14,3.66,77.76,3.8245849609375,6406.400000000001,5925.5700000000015
mnasnet1_0,Distillation,7735.76,2.43,2.43,9.31,9.31,8.389244755244755,107.41138560687432,0.14,3.94,81.54,4.109734535217285,6656.650000000001,5998.31
resnet18,Base,7449.94,1.25,1.25,8.84,8.84,9.169496503496504,113.12217194570135,0.14,10.97,94.69,10.106151580810547,6320.599999999999,6556.1900000000005
resnet18,Pruning,6745.3,1.1,1.1,7.87,7.87,8.333986013986015,127.06480304955528,0.14,9.62,64.62,9.336134910583496,5627.05,5958.800000000001
resnet18,Distillation,7022.47,1.22,1.22,8.3,8.3,8.601636363636363,120.48192771084337,0.14,10.97,85.87,9.941035270690918,5934.500000000001,6150.169999999999
mobilenet_v2,Base,7306.04,1.74,1.74,8.65,8.65,8.478237762237763,115.60693641618496,0.14,2.84,64.9,3.401988983154297,6184.75,6061.9400000000005
mobilenet_v2,Pruning,7148.3,1.67,1.67,8.51,8.51,8.327622377622378,117.50881316098707,0.14,2.58,68.95,3.3319292068481445,6084.65,5954.25
mobilenet_v2,Distillation,7438.63,1.72,1.72,8.85,8.85,8.683678321678322,112.99435028248588,0.14,2.84,64.34,3.2358808517456055,6327.75,6208.83
efficientnet_b0,Base,25641.32,27.68,27.68,34.43,34.43,8.181986013986013,29.04443799012489,0.44,4.36,63.36,6.106398582458496,24617.45,5850.119999999999
efficientnet_b0,Pruning,24011.76,24.96,24.96,31.88,31.88,8.622881118881118,31.36762860727729,0.54,3.67,59.02,5.588894844055176,22794.2,6165.36
efficientnet_b0,Distillation,25937.53,27.12,27.12,34.78,34.78,9.156265734265734,28.75215641173088,0.21,4.48,63.36,5.856590270996094,24867.7,6546.73
mnasnet1_0,Base,7657.09,2.42,2.42,9.16,9.16,8.289216783216784,109.17030567685588,0.14,3.94,87.41,4.1704301834106445,6549.400000000001,5926.79
mnasnet1_0,Pruning,7627.87,2.13,2.13,9.09,9.09,8.538349650349652,110.01100110011,0.14,3.66,77.76,3.8245849609375,6499.349999999999,6104.920000000001
mnasnet1_0,Distillation,7691.95,2.41,2.41,9.26,9.26,8.347972027972027,107.9913606911447,0.14,3.94,81.54,4.109734535217285,6620.9,5968.799999999999
resnet18,Base,7269.8,1.21,1.21,8.61,8.61,8.957552447552448,116.14401858304298,0.14,10.97,94.69,10.106151580810547,6156.15,6404.650000000001
resnet18,Pruning,7173.2,1.2,1.2,8.42,8.42,8.832447552447553,118.76484560570071,0.14,9.62,64.62,9.336134910583496,6020.3,6315.2
resnet18,Distillation,6818.07,1.24,1.24,8.04,8.04,8.295762237762236,124.37810945273633,0.14,10.97,85.87,9.941035270690918,5748.599999999999,5931.469999999999
mobilenet_v2,Base,7908.31,1.74,1.74,9.37,9.37,9.320573426573429,106.72358591248668,0.14,2.84,64.9,3.401988983154297,6699.549999999999,6664.210000000002
mobilenet_v2,Pruning,8363.73,1.69,1.69,10.13,10.13,10.007524475524477,98.71668311944718,0.14,2.58,68.95,3.3319292068481445,7242.950000000001,7155.380000000001
mobilenet_v2,Distillation,7401.97,1.76,1.76,8.85,8.85,8.592405594405594,112.99435028248588,0.14,2.84,64.34,3.2358808517456055,6327.75,6143.57
efficientnet_b0,Base,26359.24,27.68,27.68,35.39,35.39,9.186069930069934,28.256569652444192,0.44,4.36,63.36,6.106398582458496,25303.850000000002,6568.040000000003
efficientnet_b0,Pruning,23767.19,24.96,24.96,31.75,31.75,8.280825174825175,31.496062992125985,0.54,3.67,59.02,5.588894844055176,22701.25,5920.79
efficientnet_b0,Distillation,25478.16,27.12,27.12,34.17,34.17,8.513790209790212,29.2654375182909,0.21,4.48,63.36,5.856590270996094,24431.550000000003,6087.3600000000015
mnasnet1_0,Base,8640.42,2.46,2.46,10.34,10.34,9.624503496503497,96.7117988394584,0.14,3.94,87.41,4.1704301834106445,7393.099999999999,6881.52
mnasnet1_0,Pruning,7590.97,2.13,2.13,9.1,9.1,8.486741258741258,109.8901098901099,0.14,3.66,77.76,3.8245849609375,6506.5,6068.0199999999995
mnasnet1_0,Distillation,7848.11,2.42,2.42,9.44,9.44,8.556377622377623,105.93220338983052,0.14,3.94,81.54,4.109734535217285,6749.599999999999,6117.81
resnet18,Base,6578.14,1.17,1.17,7.72,7.72,8.030195804195804,129.5336787564767,0.14,10.97,94.69,10.106151580810547,5519.8,5741.59
resnet18,Pruning,7046.23,1.08,1.08,8.37,8.37,8.774867132867133,119.47431302270012,0.14,9.62,64.62,9.336134910583496,5984.549999999999,6274.03
resnet18,Distillation,7026.26,1.2,1.2,8.28,8.28,8.626937062937063,120.7729468599034,0.14,10.97,85.87,9.941035270690918,5920.2,6168.26
mobilenet_v2,Base,7307.84,1.73,1.73,8.67,8.67,8.490755244755244,115.34025374855824,0.14,2.84,64.9,3.401988983154297,6199.05,6070.889999999999
mobilenet_v2,Pruning,7240.61,1.66,1.66,8.59,8.59,8.466727272727272,116.41443538998836,0.14,2.58,68.95,3.3319292068481445,6141.849999999999,6053.71
mobilenet_v2,Distillation,7479.81,1.77,1.77,8.91,8.91,8.691272727272729,112.2334455667789,0.14,2.84,64.34,3.2358808517456055,6370.650000000001,6214.260000000001
efficientnet_b0,Base,25947.33,27.68,27.68,34.84,34.84,8.609972027972027,28.702640642939148,0.44,4.36,63.36,6.106398582458496,24910.600000000002,6156.129999999999
efficientnet_b0,Pruning,23559.41,24.96,24.96,31.53,31.53,7.990223776223772,31.71582619727244,0.54,3.67,59.02,5.588894844055176,22543.95,5713.009999999997
efficientnet_b0,Distillation,25787.35,27.12,27.12,34.51,34.51,8.946223776223771,28.97710808461316,0.21,4.48,63.36,5.856590270996094,24674.649999999998,6396.5499999999965
mnasnet1_0,Base,8086.42,2.45,2.45,9.75,9.75,8.85967832167832,102.56410256410255,0.14,3.94,87.41,4.1704301834106445,6971.25,6334.669999999999
mnasnet1_0,Pruning,8658.45,2.19,2.19,10.37,10.37,9.91972027972028,96.43201542912249,0.14,3.66,77.76,3.8245849609375,7414.549999999999,7092.6
mnasnet1_0,Distillation,7994.33,2.42,2.42,9.6,9.6,8.76088111888112,104.16666666666669,0.14,3.94,81.54,4.109734535217285,6864.0,6264.030000000001
resnet18,Base,6817.21,1.17,1.17,8.03,8.03,8.364559440559441,124.53300124533004,0.14,10.97,94.69,10.106151580810547,5741.45,5980.660000000001
resnet18,Pruning,6715.61,1.1,1.1,7.9,7.9,8.292461538461538,126.58227848101264,0.14,9.62,64.62,9.336134910583496,5648.5,5929.11
resnet18,Distillation,7056.83,1.22,1.22,8.31,8.31,8.649692307692307,120.33694344163658,0.14,10.97,85.87,9.941035270690918,5941.650000000001,6184.53
mobilenet_v2,Base,7478.11,1.78,1.78,8.89,8.89,8.678895104895105,112.4859392575928,0.14,2.84,64.9,3.401988983154297,6356.35,6205.41
mobilenet_v2,Pruning,7115.84,1.65,1.65,8.4,8.4,8.302223776223776,119.04761904761904,0.14,2.58,68.95,3.3319292068481445,6006.0,5936.09
mobilenet_v2,Distillation,7348.23,1.72,1.72,8.71,8.71,8.557244755244755,114.8105625717566,0.14,2.84,64.34,3.2358808517456055,6227.650000000001,6118.429999999999
efficientnet_b0,Base,25579.82,27.68,27.68,34.33,34.33,8.095972027972024,29.12904165452957,0.44,4.36,63.36,6.106398582458496,24545.949999999997,5788.619999999997
efficientnet_b0,Pruning,24031.39,24.96,24.96,32.13,32.13,8.650335664335664,31.12356053532524,0.54,3.67,59.02,5.588894844055176,22972.95,6184.99
efficientnet_b0,Distillation,25699.78,27.12,27.12,34.42,34.42,8.823748251748253,29.05287623474724,0.21,4.48,63.36,5.856590270996094,24610.300000000003,6308.9800000000005
mnasnet1_0,Base,7503.08,2.41,2.41,8.91,8.91,8.083818181818181,112.2334455667789,0.14,3.94,87.41,4.1704301834106445,6370.650000000001,5779.929999999999
mnasnet1_0,Pruning,7800.61,2.15,2.15,9.38,9.38,8.759944055944056,106.6098081023454,0.14,3.66,77.76,3.8245849609375,6706.700000000001,6263.36
mnasnet1_0,Distillation,7933.2,2.42,2.42,9.56,9.56,8.675384615384615,104.60251046025104,0.14,3.94,81.54,4.109734535217285,6835.400000000001,6202.9
resnet18,Base,7406.68,1.23,1.23,8.67,8.67,9.128993006993008,115.34025374855824,0.14,10.97,94.69,10.106151580810547,6199.05,6527.230000000001
resnet18,Pruning,6709.74,1.09,1.09,7.91,7.91,8.294251748251748,126.42225031605562,0.14,9.62,64.62,9.336134910583496,5655.650000000001,5930.389999999999
resnet18,Distillation,8163.62,1.31,1.31,9.61,9.61,10.10765034965035,104.0582726326743,0.14,10.97,85.87,9.941035270690918,6871.15,7226.969999999999
mobilenet_v2,Base,8424.47,1.76,1.76,9.95,9.95,10.022475524475524,100.50251256281408,0.14,2.84,64.9,3.401988983154297,7114.249999999999,7166.07
mobilenet_v2,Pruning,7916.12,1.73,1.73,9.41,9.41,9.341496503496504,106.26992561105207,0.14,2.58,68.95,3.3319292068481445,6728.150000000001,6679.170000000001
mobilenet_v2,Distillation,8513.49,1.82,1.82,10.12,10.12,10.08697902097902,98.81422924901186,0.14,2.84,64.34,3.2358808517456055,7235.799999999999,7212.19
efficientnet_b0,Base,25709.6,27.68,27.68,34.33,34.33,8.277482517482518,29.12904165452957,0.44,4.36,63.36,6.106398582458496,24545.949999999997,5918.400000000001
efficientnet_b0,Pruning,24056.25,24.96,24.96,32.12,32.12,8.685104895104892,31.133250311332507,0.54,3.67,59.02,5.588894844055176,22965.8,6209.849999999998
efficientnet_b0,Distillation,25415.1,27.12,27.12,34.13,34.13,8.4255944055944,29.29973630237328,0.21,4.48,63.36,5.856590270996094,24402.95,6024.299999999996
mnasnet1_0,Base,7477.53,2.42,2.42,8.95,8.95,8.038083916083917,111.731843575419,0.14,3.94,87.41,4.1704301834106445,6399.249999999999,5747.2300000000005
mnasnet1_0,Pruning,7621.46,2.12,2.12,9.14,9.14,8.539384615384616,109.40919037199124,0.14,3.66,77.76,3.8245849609375,6535.1,6105.660000000001
mnasnet1_0,Distillation,8024.78,2.42,2.42,9.71,9.71,8.803468531468532,102.98661174047372,0.14,3.94,81.54,4.109734535217285,6942.650000000001,6294.4800000000005
resnet18,Base,6653.31,1.23,1.23,7.77,7.77,8.075328671328672,128.70012870012872,0.14,10.97,94.69,10.106151580810547,5555.549999999999,5773.860000000001
resnet18,Pruning,6895.76,1.12,1.12,8.19,8.19,8.524419580419579,122.1001221001221,0.14,9.62,64.62,9.336134910583496,5855.849999999999,6094.959999999999
resnet18,Distillation,7153.39,1.23,1.23,8.43,8.43,8.774741258741258,118.62396204033216,0.14,10.97,85.87,9.941035270690918,6027.45,6273.94
mobilenet_v2,Base,7531.05,1.75,1.75,9.0,9.0,8.782937062937064,111.11111111111111,0.14,2.84,64.9,3.401988983154297,6435.0,6279.800000000001
mobilenet_v2,Pruning,7228.31,1.67,1.67,8.59,8.59,8.439524475524475,116.41443538998836,0.14,2.58,68.95,3.3319292068481445,6141.849999999999,6034.26
mobilenet_v2,Distillation,7751.87,1.72,1.72,9.27,9.27,9.121776223776225,107.87486515641856,0.14,2.84,64.34,3.2358808517456055,6628.049999999999,6522.070000000001
efficientnet_b0,Base,25903.61,27.68,27.68,34.66,34.66,8.548825174825176,28.85170225043278,0.44,4.36,63.36,6.106398582458496,24781.899999999998,6112.410000000001
efficientnet_b0,Pruning,24439.53,24.96,24.96,32.67,32.67,9.221160839160838,30.609121518212422,0.54,3.67,59.02,5.588894844055176,23359.050000000003,6593.129999999999
efficientnet_b0,Distillation,25098.49,27.12,27.12,33.72,33.72,7.982783216783215,29.65599051008304,0.21,4.48,63.36,5.856590270996094,24109.8,5707.689999999999
mnasnet1_0,Base,8326.06,2.44,2.44,10.05,10.05,9.20483916083916,99.50248756218905,0.14,3.94,87.41,4.1704301834106445,7185.750000000001,6581.46
mnasnet1_0,Pruning,7530.88,2.13,2.13,9.01,9.01,8.4026993006993,110.98779134295228,0.14,3.66,77.76,3.8245849609375,6442.15,6007.929999999999
mnasnet1_0,Distillation,8007.87,2.41,2.41,9.61,9.61,8.789818181818182,104.0582726326743,0.14,3.94,81.54,4.109734535217285,6871.15,6284.72
resnet18,Base,6667.34,1.28,1.28,7.8,7.8,8.04495104895105,128.2051282051282,0.14,10.97,94.69,10.106151580810547,5577.0,5752.140000000001
resnet18,Pruning,8181.0,1.17,1.17,9.65,9.65,10.271958041958042,103.62694300518136,0.14,9.62,64.62,9.336134910583496,6899.75,7344.45
resnet18,Distillation,7881.6,1.26,1.26,9.37,9.37,9.763216783216784,106.72358591248668,0.14,10.97,85.87,9.941035270690918,6699.549999999999,6980.700000000001
mobilenet_v2,Base,8464.52,1.83,1.83,10.09,10.09,10.008489510489513,99.10802775024776,0.14,2.84,64.9,3.401988983154297,7214.349999999999,7156.0700000000015
mobilenet_v2,Pruning,7714.45,1.67,1.67,9.26,9.26,9.11944055944056,107.9913606911447,0.14,2.58,68.95,3.3319292068481445,6620.9,6520.400000000001
mobilenet_v2,Distillation,7583.09,1.8,1.8,9.11,9.11,8.80572027972028,109.7694840834248,0.14,2.84,64.34,3.2358808517456055,6513.65,6296.09
efficientnet_b0,Base,25436.59,27.68,27.68,34.21,34.21,7.895650349650353,29.231218941829876,0.44,4.36,63.36,6.106398582458496,24460.15,5645.390000000002
efficientnet_b0,Pruning,23634.62,24.96,24.96,31.64,31.64,8.095412587412582,31.605562579013903,0.54,3.67,59.02,5.588894844055176,22622.600000000002,5788.219999999997
efficientnet_b0,Distillation,25311.64,27.12,27.12,34.04,34.04,8.280895104895105,29.37720329024677,0.21,4.48,63.36,5.856590270996094,24338.6,5920.84
mnasnet1_0,Base,7567.01,2.44,2.44,9.01,9.01,8.14323076923077,110.98779134295228,0.14,3.94,87.41,4.1704301834106445,6442.15,5822.410000000001
mnasnet1_0,Pruning,7582.75,2.16,2.16,9.06,9.06,8.445244755244754,110.37527593818984,0.14,3.66,77.76,3.8245849609375,6477.900000000001,6038.349999999999
mnasnet1_0,Distillation,7791.31,2.41,2.41,9.37,9.37,8.486937062937063,106.72358591248668,0.14,3.94,81.54,4.109734535217285,6699.549999999999,6068.16
resnet18,Base,7423.16,1.17,1.17,8.62,8.62,9.212041958041958,116.0092807424594,0.14,10.97,94.69,10.106151580810547,6163.299999999999,6586.61
resnet18,Pruning,7256.17,1.18,1.18,8.59,8.59,8.96848951048951,116.41443538998836,0.14,9.62,64.62,9.336134910583496,6141.849999999999,6412.469999999999
resnet18,Distillation,7362.22,1.29,1.29,8.72,8.72,9.006811188811188,114.6788990825688,0.14,10.97,85.87,9.941035270690918,6234.8,6439.869999999999
mobilenet_v2,Base,9783.81,1.77,1.77,12.17,12.17,11.91365034965035,82.16926869350863,0.14,2.84,64.9,3.401988983154297,8701.55,8518.26
mobilenet_v2,Pruning,7602.72,1.66,1.66,9.04,9.04,8.973174825174825,110.61946902654869,0.14,2.58,68.95,3.3319292068481445,6463.599999999999,6415.82
mobilenet_v2,Distillation,8019.71,1.73,1.73,9.58,9.58,9.486377622377622,104.38413361169104,0.14,2.84,64.34,3.2358808517456055,6849.7,6782.76
efficientnet_b0,Base,25800.61,27.68,27.68,34.63,34.63,8.404769230769233,28.87669650591972,0.44,4.36,63.36,6.106398582458496,24760.45,6009.410000000002
efficientnet_b0,Pruning,23769.73,24.96,24.96,31.76,31.76,8.284377622377619,31.48614609571788,0.54,3.67,59.02,5.588894844055176,22708.4,5923.329999999997
efficientnet_b0,Distillation,25109.76,27.12,27.12,33.73,33.73,7.998545454545454,29.64719833975689,0.21,4.48,63.36,5.856590270996094,24116.949999999997,5718.959999999999
mnasnet1_0,Base,7823.84,2.43,2.43,9.44,9.44,8.512433566433566,105.93220338983052,0.14,3.94,87.41,4.1704301834106445,6749.599999999999,6086.39
mnasnet1_0,Pruning,7552.87,2.15,2.15,9.03,9.03,8.413454545454545,110.74197120708747,0.14,3.66,77.76,3.8245849609375,6456.45,6015.62
mnasnet1_0,Distillation,8074.7,2.43,2.43,9.8,9.8,8.863286713286714,102.0408163265306,0.14,3.94,81.54,4.109734535217285,7007.000000000001,6337.25
resnet18,Base,6754.71,1.19,1.19,7.89,7.89,8.257146853146853,126.7427122940431,0.14,10.97,94.69,10.106151580810547,5641.349999999999,5903.86
resnet18,Pruning,6845.85,1.1,1.1,8.12,8.12,8.474615384615385,123.15270935960592,0.14,9.62,64.62,9.336134910583496,5805.799999999999,6059.35
resnet18,Distillation,7057.44,1.21,1.21,8.32,8.32,8.660545454545453,120.1923076923077,0.14,10.97,85.87,9.941035270690918,5948.8,6192.289999999999
mobilenet_v2,Base,7618.0,1.77,1.77,9.12,9.12,8.884545454545455,109.64912280701756,0.14,2.84,64.9,3.401988983154297,6520.799999999999,6352.45
mobilenet_v2,Pruning,7422.72,1.66,1.66,8.85,8.85,8.721426573426573,112.99435028248588,0.14,2.58,68.95,3.3319292068481445,6327.75,6235.82
mobilenet_v2,Distillation,8393.04,1.77,1.77,10.06,10.06,9.968517482517484,99.40357852882704,0.14,2.84,64.34,3.2358808517456055,7192.900000000001,7127.490000000001
efficientnet_b0,Base,25838.43,27.68,27.68,34.73,34.73,8.457664335664333,28.79355024474518,0.44,4.36,63.36,6.106398582458496,24831.949999999997,6047.229999999998
efficientnet_b0,Pruning,23788.67,24.96,24.96,31.8,31.8,8.31086713286713,31.446540880503143,0.54,3.67,59.02,5.588894844055176,22737.0,5942.269999999999
efficientnet_b0,Distillation,25542.61,27.12,27.12,34.27,34.27,8.603930069930069,29.18004085205719,0.21,4.48,63.36,5.856590270996094,24503.050000000003,6151.8099999999995
mnasnet1_0,Base,8789.79,2.46,2.46,10.55,10.55,9.833412587412589,94.78672985781988,0.14,3.94,87.41,4.1704301834106445,7543.250000000001,7030.890000000001
mnasnet1_0,Pruning,8573.62,2.18,2.18,10.35,10.35,9.811076923076923,96.61835748792272,0.14,3.66,77.76,3.8245849609375,7400.25,7014.92
mnasnet1_0,Distillation,8975.57,2.47,2.47,10.82,10.82,10.083244755244754,92.42144177449168,0.14,3.94,81.54,4.109734535217285,7736.3,7209.5199999999995
resnet18,Base,6865.99,1.2,1.2,8.09,8.09,8.402783216783217,123.60939431396788,0.14,10.97,94.69,10.106151580810547,5784.349999999999,6007.99
resnet18,Pruning,8136.83,1.18,1.18,9.61,9.61,10.200181818181818,104.0582726326743,0.14,9.62,64.62,9.336134910583496,6871.15,7293.13
resnet18,Distillation,7059.6,1.25,1.25,8.3,8.3,8.623566433566435,120.48192771084337,0.14,10.97,85.87,9.941035270690918,5934.500000000001,6165.85
mobilenet_v2,Base,7917.09,1.8,1.8,9.38,9.38,9.272853146853146,106.6098081023454,0.14,2.84,64.9,3.401988983154297,6706.700000000001,6630.089999999999
mobilenet_v2,Pruning,7370.31,1.69,1.69,8.81,8.81,8.618125874125875,113.50737797956866,0.14,2.58,68.95,3.3319292068481445,6299.150000000001,6161.960000000001
mobilenet_v2,Distillation,7758.51,1.74,1.74,9.34,9.34,9.111062937062938,107.06638115631692,0.14,2.84,64.34,3.2358808517456055,6678.099999999999,6514.410000000001
efficientnet_b0,Base,25541.74,27.68,27.68,34.28,34.28,8.042713286713287,29.171528588098017,0.44,4.36,63.36,6.106398582458496,24510.2,5750.54
efficientnet_b0,Pruning,24098.08,24.96,24.96,32.17,32.17,8.74360839160839,31.084861672365555,0.54,3.67,59.02,5.588894844055176,23001.550000000003,6251.679999999999
efficientnet_b0,Distillation,26148.46,27.12,27.12,35.0,35.0,9.451272727272729,28.571428571428573,0.21,4.48,63.36,5.856590270996094,25025.0,6757.660000000001
mnasnet1_0,Base,8296.19,2.46,2.46,9.99,9.99,9.143062937062936,100.1001001001001,0.14,3.94,87.41,4.1704301834106445,7142.85,6537.289999999999
mnasnet1_0,Pruning,8065.99,2.18,2.18,9.64,9.64,9.101104895104896,103.7344398340249,0.14,3.66,77.76,3.8245849609375,6892.6,6507.290000000001
mnasnet1_0,Distillation,8300.02,2.44,2.44,10.03,10.03,9.16841958041958,99.70089730807578,0.14,3.94,81.54,4.109734535217285,7171.45,6555.419999999999
resnet18,Base,7638.88,1.3,1.3,9.04,9.04,9.383748251748251,110.61946902654869,0.14,10.97,94.69,10.106151580810547,6463.599999999999,6709.38
resnet18,Pruning,7124.16,1.12,1.12,8.34,8.34,8.84386013986014,119.90407673860912,0.14,9.62,64.62,9.336134910583496,5963.099999999999,6323.360000000001
resnet18,Distillation,7070.08,1.24,1.24,8.29,8.29,8.648223776223777,120.62726176115804,0.14,10.97,85.87,9.941035270690918,5927.349999999999,6183.4800000000005
mobilenet_v2,Base,7078.73,1.74,1.74,8.36,8.36,8.160321678321678,119.61722488038278,0.14,2.84,64.9,3.401988983154297,5977.4,5834.629999999999
mobilenet_v2,Pruning,7405.37,1.64,1.64,8.83,8.83,8.717160839160838,113.2502831257078,0.14,2.58,68.95,3.3319292068481445,6313.45,6232.7699999999995
mobilenet_v2,Distillation,7486.58,1.77,1.77,8.98,8.98,8.700741258741258,111.358574610245,0.14,2.84,64.34,3.2358808517456055,6420.700000000001,6221.03
efficientnet_b0,Base,25391.89,27.68,27.68,34.11,34.11,7.833132867132868,29.31691586045148,0.44,4.36,63.36,6.106398582458496,24388.649999999998,5600.6900000000005
efficientnet_b0,Pruning,23937.14,24.96,24.96,32.05,32.05,8.518517482517481,31.201248049922,0.54,3.67,59.02,5.588894844055176,22915.749999999996,6090.739999999999
efficientnet_b0,Distillation,25358.75,27.12,27.12,34.03,34.03,8.34678321678322,29.38583602703497,0.21,4.48,63.36,5.856590270996094,24331.45,5967.950000000002
mnasnet1_0,Base,7751.82,2.39,2.39,9.28,9.28,8.451706293706293,107.75862068965516,0.14,3.94,87.41,4.1704301834106445,6635.2,6042.969999999999
mnasnet1_0,Pruning,7484.66,2.14,2.14,8.92,8.92,8.328055944055944,112.10762331838563,0.14,3.66,77.76,3.8245849609375,6377.8,5954.5599999999995
mnasnet1_0,Distillation,8865.77,2.4,2.4,10.71,10.71,9.999678321678322,93.37068160597572,0.14,3.94,81.54,4.109734535217285,7657.650000000001,7149.77
resnet18,Base,6878.51,1.25,1.25,7.96,7.96,8.370293706293706,125.6281407035176,0.14,10.97,94.69,10.106151580810547,5691.4,5984.76
resnet18,Pruning,7123.51,1.15,1.15,8.3,8.3,8.81295104895105,120.48192771084337,0.14,9.62,64.62,9.336134910583496,5934.500000000001,6301.26
resnet18,Distillation,7892.1,1.3,1.3,9.34,9.34,9.737902097902095,107.06638115631692,0.14,10.97,85.87,9.941035270690918,6678.099999999999,6962.5999999999985
mobilenet_v2,Base,7398.87,1.78,1.78,8.75,8.75,8.56806993006993,114.28571428571428,0.14,2.84,64.9,3.401988983154297,6256.25,6126.17
mobilenet_v2,Pruning,7301.5,1.71,1.71,8.68,8.68,8.50188811188811,115.2073732718894,0.14,2.58,68.95,3.3319292068481445,6206.2,6078.8499999999985
mobilenet_v2,Distillation,7481.08,1.77,1.77,8.92,8.92,8.69304895104895,112.10762331838563,0.14,2.84,64.34,3.2358808517456055,6377.8,6215.53
efficientnet_b0,Base,25483.55,27.68,27.68,34.22,34.22,7.961328671328673,29.222676797194623,0.44,4.36,63.36,6.106398582458496,24467.3,5692.350000000001
efficientnet_b0,Pruning,23709.8,24.96,24.96,31.72,31.72,8.200559440559438,31.525851197982348,0.54,3.67,59.02,5.588894844055176,22679.8,5863.399999999998
